ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
994,J K 11.,M K 11.,K is a functional property.,"Given the previous statements, is M the same as J?",Yes,M is the same as J.,True,"Yes, M and J are the same."
355,D Y 6.,Z Y 6.,Y is a functional property.,"Given the previous statements, is Z the same as D?",Yes,Z is the same as D.,True,no
1951,J O 29.,Z O 90.,O is a functional property.,"Given the previous statements, is Z the same as J?",No,Z is not the same as J.,False,"Yes, Z is the same as J."
1393,D X 50.,G X 3.,X is a functional property.,"Given the previous statements, is G the same as D?",No,G is not the same as D.,False,no
1771,H Z 49.,P Z 55.,Z is a functional property.,"Given the previous statements, is P the same as H?",No,P is not the same as H.,False,"Yes, P and H are the same."
1129,B Q 61.,O Q 77.,Q is a functional property.,"Given the previous statements, is O the same as B?",No,O is not the same as B.,False,"Yes, O and B are the same."
856,I R 29.,K R 29.,R is a functional property.,"Given the previous statements, is K the same as I?",Yes,K is the same as I.,True,"Yes, K is the same as I."
804,I V 64.,G V 64.,V is a functional property.,"Given the previous statements, is G the same as I?",Yes,G is the same as I.,True,"Yes, G and I are the same."
635,G N 90.,I N 90.,N is a functional property.,"Given the previous statements, is I the same as G?",Yes,I is the same as G.,True,"Yes, I and G are the same."
1685,G O 8.,C O 12.,O is a functional property.,"Given the previous statements, is C the same as G?",No,C is not the same as G.,False,"Yes, C and G are the same."
472,E L 55.,C L 55.,L is a functional property.,"Given the previous statements, is C the same as E?",Yes,C is the same as E.,True,no
1185,B Q 25.,L Q 80.,Q is a functional property.,"Given the previous statements, is L the same as B?",No,L is not the same as B.,False,"Yes, B and L are the same."
1008,A G 6.,X G 53.,G is a functional property.,"Given the previous statements, is X the same as A?",No,X is not the same as A.,False,"Yes, X is the same as A."
1513,F P 32.,R P 8.,P is a functional property.,"Given the previous statements, is R the same as F?",No,R is not the same as F.,False,no
1595,F W 23.,R W 74.,W is a functional property.,"Given the previous statements, is R the same as F?",No,R is not the same as F.,False,"Yes, R and F are the same."
732,H S 71.,Y S 71.,S is a functional property.,"Given the previous statements, is Y the same as H?",Yes,Y is the same as H.,True,"Yes, Y is the same as H."
1780,H X 32.,I X 32.,X is a functional property.,"Given the previous statements, is I the same as H?",No,I is not the same as H.,False,"Yes, I and H are the same."
1002,A J 5.,H J 74.,J is a functional property.,"Given the previous statements, is H the same as A?",No,H is not the same as A.,False,"Yes, H is the same as A."
126,B K 16.,U K 16.,K is a functional property.,"Given the previous statements, is U the same as B?",Yes,U is the same as B.,True,"Yes, B and U are the same."
1323,D R 30.,Q R 2.,R is a functional property.,"Given the previous statements, is Q the same as D?",No,Q is not the same as D.,False,no
617,G N 21.,S N 21.,N is a functional property.,"Given the previous statements, is S the same as G?",Yes,S is the same as G.,True,"Yes, G and S are the same."
258,C I 49.,L I 49.,I is a functional property.,"Given the previous statements, is L the same as C?",Yes,L is the same as C.,True,"Yes, C and L are the same."
1628,G O 95.,Q O 78.,O is a functional property.,"Given the previous statements, is Q the same as G?",No,Q is not the same as G.,False,"Yes, G and Q are the same."
1456,E V 12.,B V 10.,V is a functional property.,"Given the previous statements, is B the same as E?",No,B is not the same as E.,False,"Yes, B and E are the same."
743,H R 33.,U R 33.,R is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,"Yes, U and H are the same."
1147,B C 29.,G C 100.,C is a functional property.,"Given the previous statements, is G the same as B?",No,G is not the same as B.,False,"Yes, G is the same as B."
1576,F R 11.,C R 67.,R is a functional property.,"Given the previous statements, is C the same as F?",No,C is not the same as F.,False,no
789,H F 95.,Q F 95.,F is a functional property.,"Given the previous statements, is Q the same as H?",Yes,Q is the same as H.,True,"Yes, Q and H are the same."
244,C Y 22.,Q Y 22.,Y is a functional property.,"Given the previous statements, is Q the same as C?",Yes,Q is the same as C.,True,"Yes, Q is the same as C."
1082,A L 14.,Y L 53.,L is a functional property.,"Given the previous statements, is Y the same as A?",No,Y is not the same as A.,False,"Yes, Y is the same as A."
1806,I D 33.,H D 73.,D is a functional property.,"Given the previous statements, is H the same as I?",No,H is not the same as I.,False,"Yes, I and H are the same."
347,D G 67.,F G 67.,G is a functional property.,"Given the previous statements, is F the same as D?",Yes,F is the same as D.,True,no
309,D Q 61.,N Q 61.,Q is a functional property.,"Given the previous statements, is N the same as D?",Yes,N is the same as D.,True,"Yes, N and D are the same."
262,C P 19.,K P 19.,P is a functional property.,"Given the previous statements, is K the same as C?",Yes,K is the same as C.,True,"Yes, K is the same as C."
1298,C J 67.,N J 46.,J is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,"No, C is not the same as N."
790,H R 6.,F R 6.,R is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,"Yes, H and F are the same."
1097,A P 36.,Y P 38.,P is a functional property.,"Given the previous statements, is Y the same as A?",No,Y is not the same as A.,False,"Yes, Y is the same as A."
1265,C G 94.,L G 91.,G is a functional property.,"Given the previous statements, is L the same as C?",No,L is not the same as C.,False,"Yes, C and L are the same."
295,C S 61.,R S 61.,S is a functional property.,"Given the previous statements, is R the same as C?",Yes,R is the same as C.,True,"Yes, C and R are the same."
1677,G L 85.,J L 84.,L is a functional property.,"Given the previous statements, is J the same as G?",No,J is not the same as G.,False,"Yes, G and J are the same."
1058,A R 89.,W R 89.,R is a functional property.,"Given the previous statements, is W the same as A?",No,W is not the same as A.,False,"Yes, W is the same as A."
1475,E Y 2.,W Y 12.,Y is a functional property.,"Given the previous statements, is W the same as E?",No,W is not the same as E.,False,"Yes, W is the same as E."
1747,H E 8.,A E 3.,E is a functional property.,"Given the previous statements, is A the same as H?",No,A is not the same as H.,False,"Yes, A and H are the same."
334,D W 68.,A W 68.,W is a functional property.,"Given the previous statements, is A the same as D?",Yes,A is the same as D.,True,no
120,B V 8.,E V 8.,V is a functional property.,"Given the previous statements, is E the same as B?",Yes,E is the same as B.,True,"Yes, B and E are the same."
1988,J Z 57.,G Z 56.,Z is a functional property.,"Given the previous statements, is G the same as J?",No,G is not the same as J.,False,"Yes, G and J are the same."
1392,D J 36.,E J 73.,J is a functional property.,"Given the previous statements, is E the same as D?",No,E is not the same as D.,False,no
957,J R 28.,S R 28.,R is a functional property.,"Given the previous statements, is S the same as J?",Yes,S is the same as J.,True,"Yes, S and J are the same."
1090,A G 76.,B G 64.,G is a functional property.,"Given the previous statements, is B the same as A?",No,B is not the same as A.,False,"Yes, B and A are the same."
1612,G Z 73.,E Z 60.,Z is a functional property.,"Given the previous statements, is E the same as G?",No,E is not the same as G.,False,"Yes, E and G are the same."
1312,D N 55.,V N 66.,N is a functional property.,"Given the previous statements, is V the same as D?",No,V is not the same as D.,False,no
805,I V 10.,A V 10.,V is a functional property.,"Given the previous statements, is A the same as I?",Yes,A is the same as I.,True,"Yes, A and I are the same."
1681,G K 1.,M K 94.,K is a functional property.,"Given the previous statements, is M the same as G?",No,M is not the same as G.,False,"Yes, G and M are the same."
1474,E S 56.,M S 95.,S is a functional property.,"Given the previous statements, is M the same as E?",No,M is not the same as E.,False,"Yes, M and E are the same."
734,H J 61.,Y J 61.,J is a functional property.,"Given the previous statements, is Y the same as H?",Yes,Y is the same as H.,True,"Yes, Y is the same as H."
938,J E 19.,V E 19.,E is a functional property.,"Given the previous statements, is V the same as J?",Yes,V is the same as J.,True,"Yes, J and V are the same."
837,I C 42.,V C 42.,C is a functional property.,"Given the previous statements, is V the same as I?",Yes,V is the same as I.,True,"Yes, V and I are the same."
1581,F Z 14.,K Z 2.,Z is a functional property.,"Given the previous statements, is K the same as F?",No,K is not the same as F.,False,"Yes, K and F are the same."
1433,E F 9.,D F 72.,F is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,no
1776,H O 40.,F O 57.,O is a functional property.,"Given the previous statements, is F the same as H?",No,F is not the same as H.,False,no
571,F Q 83.,O Q 83.,Q is a functional property.,"Given the previous statements, is O the same as F?",Yes,O is the same as F.,True,"Yes, O and F are the same."
739,H Y 90.,Q Y 90.,Y is a functional property.,"Given the previous statements, is Q the same as H?",Yes,Q is the same as H.,True,no
1311,D F 97.,O F 27.,F is a functional property.,"Given the previous statements, is O the same as D?",No,O is not the same as D.,False,no
772,H D 86.,C D 86.,D is a functional property.,"Given the previous statements, is C the same as H?",Yes,C is the same as H.,True,"Yes, C and H are the same."
823,I N 11.,U N 11.,N is a functional property.,"Given the previous statements, is U the same as I?",Yes,U is the same as I.,True,"Yes, U and I are the same."
580,F X 18.,N X 18.,X is a functional property.,"Given the previous statements, is N the same as F?",Yes,N is the same as F.,True,"Yes, F and N are the same."
1690,G K 95.,U K 48.,K is a functional property.,"Given the previous statements, is U the same as G?",No,U is not the same as G.,False,"Yes, U and G are the same."
1400,D U 80.,J U 11.,U is a functional property.,"Given the previous statements, is J the same as D?",No,J is not the same as D.,False,"Yes, J and D are the same."
711,H K 69.,F K 69.,K is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,"Yes, H and F are the same."
1471,E Z 78.,T Z 7.,Z is a functional property.,"Given the previous statements, is T the same as E?",No,T is not the same as E.,False,"Yes, T and E are the same."
1041,A R 6.,X R 63.,R is a functional property.,"Given the previous statements, is X the same as A?",No,X is not the same as A.,False,"Yes, X is the same as A."
1752,H I 8.,T I 64.,I is a functional property.,"Given the previous statements, is T the same as H?",No,T is not the same as H.,False,"Yes, T and H are the same."
987,J R 49.,I R 49.,R is a functional property.,"Given the previous statements, is I the same as J?",Yes,I is the same as J.,True,"Yes, I and J are the same."
