ID,triple1,triple2,question,answer,inferred triple,label
1336,D is a E.,E is a subclass of Z.,"Given the previous statements, is D a V?",No,D is not a V.,False
1337,D is a O.,O is a subclass of Q.,"Given the previous statements, is D a N?",No,D is not a N.,False
1338,D is a B.,B is a subclass of A.,"Given the previous statements, is D a C?",No,D is not a C.,False
1339,D is a Q.,Q is a subclass of X.,"Given the previous statements, is D a C?",No,D is not a C.,False
1340,D is a H.,H is a subclass of C.,"Given the previous statements, is D a M?",No,D is not a M.,False
1341,D is a O.,O is a subclass of Q.,"Given the previous statements, is D a I?",No,D is not a I.,False
1342,D is a G.,G is a subclass of W.,"Given the previous statements, is D a I?",No,D is not a I.,False
1343,D is a Z.,Z is a subclass of Q.,"Given the previous statements, is D a E?",No,D is not a E.,False
1344,D is a F.,F is a subclass of Q.,"Given the previous statements, is D a L?",No,D is not a L.,False
1345,D is a K.,K is a subclass of M.,"Given the previous statements, is D a P?",No,D is not a P.,False
1346,D is a J.,J is a subclass of W.,"Given the previous statements, is D a X?",No,D is not a X.,False
1347,D is a C.,C is a subclass of G.,"Given the previous statements, is D a Q?",No,D is not a Q.,False
1348,D is a H.,H is a subclass of O.,"Given the previous statements, is D a R?",No,D is not a R.,False
1349,D is a Z.,Z is a subclass of S.,"Given the previous statements, is D a T?",No,D is not a T.,False
1350,D is a R.,R is a subclass of I.,"Given the previous statements, is D a F?",No,D is not a F.,False
1351,D is a X.,X is a subclass of J.,"Given the previous statements, is D a H?",No,D is not a H.,False
1352,D is a R.,R is a subclass of G.,"Given the previous statements, is D a L?",No,D is not a L.,False
1353,D is a I.,I is a subclass of W.,"Given the previous statements, is D a T?",No,D is not a T.,False
1354,D is a J.,J is a subclass of L.,"Given the previous statements, is D a S?",No,D is not a S.,False
1355,D is a H.,H is a subclass of Q.,"Given the previous statements, is D a M?",No,D is not a M.,False
1356,D is a G.,G is a subclass of J.,"Given the previous statements, is D a O?",No,D is not a O.,False
1357,D is a X.,X is a subclass of Z.,"Given the previous statements, is D a T?",No,D is not a T.,False
1358,D is a R.,R is a subclass of X.,"Given the previous statements, is D a O?",No,D is not a O.,False
1359,D is a S.,S is a subclass of U.,"Given the previous statements, is D a H?",No,D is not a H.,False
1360,D is a W.,W is a subclass of Y.,"Given the previous statements, is D a P?",No,D is not a P.,False
1361,D is a E.,E is a subclass of L.,"Given the previous statements, is D a P?",No,D is not a P.,False
1362,D is a K.,K is a subclass of O.,"Given the previous statements, is D a Q?",No,D is not a Q.,False
1363,D is a P.,P is a subclass of J.,"Given the previous statements, is D a S?",No,D is not a S.,False
1364,D is a T.,T is a subclass of S.,"Given the previous statements, is D a V?",No,D is not a V.,False
1365,D is a V.,V is a subclass of T.,"Given the previous statements, is D a L?",No,D is not a L.,False
1366,D is a O.,O is a subclass of S.,"Given the previous statements, is D a Z?",No,D is not a Z.,False
1367,D is a Q.,Q is a subclass of O.,"Given the previous statements, is D a T?",No,D is not a T.,False
1368,D is a J.,J is a subclass of P.,"Given the previous statements, is D a N?",No,D is not a N.,False
1369,D is a Q.,Q is a subclass of L.,"Given the previous statements, is D a A?",No,D is not a A.,False
1370,D is a P.,P is a subclass of G.,"Given the previous statements, is D a E?",No,D is not a E.,False
1371,D is a Y.,Y is a subclass of S.,"Given the previous statements, is D a J?",No,D is not a J.,False
1372,D is a A.,A is a subclass of I.,"Given the previous statements, is D a P?",No,D is not a P.,False
1373,D is a M.,M is a subclass of R.,"Given the previous statements, is D a P?",No,D is not a P.,False
1374,D is a F.,F is a subclass of M.,"Given the previous statements, is D a H?",No,D is not a H.,False
1375,D is a T.,T is a subclass of Y.,"Given the previous statements, is D a A?",No,D is not a A.,False
1376,D is a V.,V is a subclass of R.,"Given the previous statements, is D a M?",No,D is not a M.,False
1377,D is a M.,M is a subclass of K.,"Given the previous statements, is D a W?",No,D is not a W.,False
1378,D is a P.,P is a subclass of F.,"Given the previous statements, is D a N?",No,D is not a N.,False
1379,D is a R.,R is a subclass of S.,"Given the previous statements, is D a Z?",No,D is not a Z.,False
1380,D is a T.,T is a subclass of M.,"Given the previous statements, is D a B?",No,D is not a B.,False
1381,D is a O.,O is a subclass of V.,"Given the previous statements, is D a Q?",No,D is not a Q.,False
1382,D is a S.,S is a subclass of E.,"Given the previous statements, is D a N?",No,D is not a N.,False
1383,D is a P.,P is a subclass of H.,"Given the previous statements, is D a R?",No,D is not a R.,False
1384,D is a E.,E is a subclass of B.,"Given the previous statements, is D a V?",No,D is not a V.,False
1385,D is a A.,A is a subclass of N.,"Given the previous statements, is D a F?",No,D is not a F.,False
1386,D is a E.,E is a subclass of J.,"Given the previous statements, is D a F?",No,D is not a F.,False
1387,D is a P.,P is a subclass of F.,"Given the previous statements, is D a O?",No,D is not a O.,False
1388,D is a N.,N is a subclass of C.,"Given the previous statements, is D a E?",No,D is not a E.,False
1389,D is a G.,G is a subclass of U.,"Given the previous statements, is D a C?",No,D is not a C.,False
1390,D is a J.,J is a subclass of E.,"Given the previous statements, is D a B?",No,D is not a B.,False
1391,D is a Q.,Q is a subclass of X.,"Given the previous statements, is D a S?",No,D is not a S.,False
1392,D is a K.,K is a subclass of C.,"Given the previous statements, is D a A?",No,D is not a A.,False
1393,D is a H.,H is a subclass of S.,"Given the previous statements, is D a T?",No,D is not a T.,False
1394,D is a B.,B is a subclass of A.,"Given the previous statements, is D a G?",No,D is not a G.,False
1395,D is a K.,K is a subclass of V.,"Given the previous statements, is D a H?",No,D is not a H.,False
1396,D is a K.,K is a subclass of U.,"Given the previous statements, is D a M?",No,D is not a M.,False
1397,D is a S.,S is a subclass of H.,"Given the previous statements, is D a T?",No,D is not a T.,False
1398,D is a U.,U is a subclass of Z.,"Given the previous statements, is D a P?",No,D is not a P.,False
1399,D is a B.,B is a subclass of Z.,"Given the previous statements, is D a H?",No,D is not a H.,False
1400,D is a G.,G is a subclass of N.,"Given the previous statements, is D a J?",No,D is not a J.,False
1401,E is a Z.,Z is a subclass of I.,"Given the previous statements, is E a N?",No,E is not a N.,False
1402,E is a P.,P is a subclass of F.,"Given the previous statements, is E a Q?",No,E is not a Q.,False
1403,E is a S.,S is a subclass of A.,"Given the previous statements, is E a J?",No,E is not a J.,False
1404,E is a X.,X is a subclass of O.,"Given the previous statements, is E a I?",No,E is not a I.,False
1405,E is a X.,X is a subclass of I.,"Given the previous statements, is E a M?",No,E is not a M.,False
1406,E is a G.,G is a subclass of C.,"Given the previous statements, is E a V?",No,E is not a V.,False
1407,E is a F.,F is a subclass of H.,"Given the previous statements, is E a C?",No,E is not a C.,False
1408,E is a J.,J is a subclass of T.,"Given the previous statements, is E a L?",No,E is not a L.,False
1409,E is a F.,F is a subclass of O.,"Given the previous statements, is E a K?",No,E is not a K.,False
1410,E is a Y.,Y is a subclass of B.,"Given the previous statements, is E a X?",No,E is not a X.,False
1411,E is a O.,O is a subclass of T.,"Given the previous statements, is E a V?",No,E is not a V.,False
1412,E is a V.,V is a subclass of A.,"Given the previous statements, is E a C?",No,E is not a C.,False
1413,E is a K.,K is a subclass of P.,"Given the previous statements, is E a Q?",No,E is not a Q.,False
1414,E is a U.,U is a subclass of R.,"Given the previous statements, is E a L?",No,E is not a L.,False
1415,E is a R.,R is a subclass of M.,"Given the previous statements, is E a P?",No,E is not a P.,False
1416,E is a C.,C is a subclass of D.,"Given the previous statements, is E a W?",No,E is not a W.,False
1417,E is a D.,D is a subclass of Q.,"Given the previous statements, is E a P?",No,E is not a P.,False
1418,E is a T.,T is a subclass of N.,"Given the previous statements, is E a J?",No,E is not a J.,False
1419,E is a C.,C is a subclass of D.,"Given the previous statements, is E a K?",No,E is not a K.,False
1420,E is a N.,N is a subclass of X.,"Given the previous statements, is E a S?",No,E is not a S.,False
1421,E is a Z.,Z is a subclass of Q.,"Given the previous statements, is E a F?",No,E is not a F.,False
1422,E is a R.,R is a subclass of X.,"Given the previous statements, is E a A?",No,E is not a A.,False
1423,E is a J.,J is a subclass of V.,"Given the previous statements, is E a I?",No,E is not a I.,False
1424,E is a R.,R is a subclass of F.,"Given the previous statements, is E a X?",No,E is not a X.,False
1425,E is a L.,L is a subclass of J.,"Given the previous statements, is E a T?",No,E is not a T.,False
1426,E is a C.,C is a subclass of F.,"Given the previous statements, is E a S?",No,E is not a S.,False
1427,E is a U.,U is a subclass of F.,"Given the previous statements, is E a V?",No,E is not a V.,False
1428,E is a S.,S is a subclass of C.,"Given the previous statements, is E a G?",No,E is not a G.,False
1429,E is a B.,B is a subclass of U.,"Given the previous statements, is E a S?",No,E is not a S.,False
1430,E is a P.,P is a subclass of W.,"Given the previous statements, is E a C?",No,E is not a C.,False
1431,E is a H.,H is a subclass of U.,"Given the previous statements, is E a O?",No,E is not a O.,False
1432,E is a K.,K is a subclass of O.,"Given the previous statements, is E a G?",No,E is not a G.,False
1433,E is a B.,B is a subclass of K.,"Given the previous statements, is E a P?",No,E is not a P.,False
1434,E is a U.,U is a subclass of G.,"Given the previous statements, is E a D?",No,E is not a D.,False
1435,E is a H.,H is a subclass of Y.,"Given the previous statements, is E a M?",No,E is not a M.,False
1436,E is a W.,W is a subclass of L.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1437,E is a X.,X is a subclass of J.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1438,E is a B.,B is a subclass of A.,"Given the previous statements, is E a J?",No,E is not a J.,False
1439,E is a P.,P is a subclass of F.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
1440,E is a T.,T is a subclass of S.,"Given the previous statements, is E a U?",No,E is not a U.,False
1441,E is a A.,A is a subclass of N.,"Given the previous statements, is E a G?",No,E is not a G.,False
1442,E is a Y.,Y is a subclass of X.,"Given the previous statements, is E a B?",No,E is not a B.,False
1443,E is a O.,O is a subclass of C.,"Given the previous statements, is E a W?",No,E is not a W.,False
1444,E is a D.,D is a subclass of X.,"Given the previous statements, is E a R?",No,E is not a R.,False
1445,E is a C.,C is a subclass of R.,"Given the previous statements, is E a A?",No,E is not a A.,False
1446,E is a C.,C is a subclass of G.,"Given the previous statements, is E a W?",No,E is not a W.,False
1447,E is a O.,O is a subclass of Q.,"Given the previous statements, is E a C?",No,E is not a C.,False
1448,E is a Y.,Y is a subclass of D.,"Given the previous statements, is E a W?",No,E is not a W.,False
1449,E is a T.,T is a subclass of F.,"Given the previous statements, is E a J?",No,E is not a J.,False
1450,E is a V.,V is a subclass of A.,"Given the previous statements, is E a U?",No,E is not a U.,False
1451,E is a X.,X is a subclass of R.,"Given the previous statements, is E a L?",No,E is not a L.,False
1452,E is a X.,X is a subclass of R.,"Given the previous statements, is E a W?",No,E is not a W.,False
1453,E is a M.,M is a subclass of K.,"Given the previous statements, is E a C?",No,E is not a C.,False
1454,E is a K.,K is a subclass of A.,"Given the previous statements, is E a C?",No,E is not a C.,False
1455,E is a A.,A is a subclass of S.,"Given the previous statements, is E a G?",No,E is not a G.,False
1456,E is a D.,D is a subclass of J.,"Given the previous statements, is E a C?",No,E is not a C.,False
1457,E is a R.,R is a subclass of Z.,"Given the previous statements, is E a J?",No,E is not a J.,False
1458,E is a I.,I is a subclass of C.,"Given the previous statements, is E a B?",No,E is not a B.,False
1459,E is a D.,D is a subclass of B.,"Given the previous statements, is E a T?",No,E is not a T.,False
1460,E is a D.,D is a subclass of L.,"Given the previous statements, is E a S?",No,E is not a S.,False
1461,E is a A.,A is a subclass of G.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1462,E is a W.,W is a subclass of I.,"Given the previous statements, is E a P?",No,E is not a P.,False
1463,E is a G.,G is a subclass of Q.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1464,E is a V.,V is a subclass of Z.,"Given the previous statements, is E a N?",No,E is not a N.,False
1465,E is a W.,W is a subclass of B.,"Given the previous statements, is E a G?",No,E is not a G.,False
1466,E is a J.,J is a subclass of I.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
