ID,triple1,triple2,question,answer,inferred triple,label
1108,National Roller Hockey League is an InlineHockeyLeague.,InlineHockeyLeague is a subclass of Noble.,"Given the previous statements, is National Roller Hockey League a SportsLeague?",No,National Roller Hockey League is not a SportsLeague.,False
1109,"Blauwe irissen, RP-P-1999-419.jpg is an Image.",Image is a subclass of Noble.,"Given the previous statements, is Blauwe irissen, RP-P-1999-419.jpg a Document?",No,"Blauwe irissen, RP-P-1999-419.jpg is not a Document.",False
1110,"Blauwe irissen, RP-P-1999-419.jpg?width=300 is an Image.",Image is a subclass of PokerPlayer.,"Given the previous statements, is Blauwe irissen, RP-P-1999-419.jpg?width=300 a Document?",No,"Blauwe irissen, RP-P-1999-419.jpg?width=300 is not a Document.",False
1111,C-Fletcher.jpg is an Image.,Image is a subclass of PoliceOfficer.,"Given the previous statements, is C-Fletcher.jpg a Document?",No,C-Fletcher.jpg is not a Document.,False
1112,Calder Cannons is an AustralianFootballTeam.,AustralianFootballTeam is a subclass of HistoricalEvent.,"Given the previous statements, is Calder Cannons a SportsTeam?",No,Calder Cannons is not a SportsTeam.,False
1113,Calgary Kangaroos is an AustralianFootballTeam.,AustralianFootballTeam is a subclass of RadioStation.,"Given the previous statements, is Calgary Kangaroos a SportsTeam?",No,Calgary Kangaroos is not a SportsTeam.,False
1114,Calgary Kookaburras is an AustralianFootballTeam.,AustralianFootballTeam is a subclass of Atoll.,"Given the previous statements, is Calgary Kookaburras a SportsTeam?",No,Calgary Kookaburras is not a SportsTeam.,False
1115,Caballero is a SportsTeam.,SportsTeam is a subclass of Cartoon.,"Given the previous statements, is Caballero an Organisation?",No,Caballero is not an Organisation.,False
1116,Caballeros de Culiacán is a SportsTeam.,SportsTeam is a subclass of Gnetophytes.,"Given the previous statements, is Caballeros de Culiacán an Organisation?",No,Caballeros de Culiacán is not an Organisation.,False
1117,Caciques de Humacao is a SportsTeam.,SportsTeam is a subclass of FigureSkater.,"Given the previous statements, is Caciques de Humacao an Organisation?",No,Caciques de Humacao is not an Organisation.,False
1118,PubMed is a Database.,Database is a subclass of OlympicEvent.,"Given the previous statements, is PubMed a Work?",No,PubMed is not a Work.,False
1119,Ensembl Genomes is a Database.,Database is a subclass of RoadTunnel.,"Given the previous statements, is Ensembl Genomes a Work?",No,Ensembl Genomes is not a Work.,False
1120,MINAS is a Database.,Database is a subclass of PhilosophicalConcept.,"Given the previous statements, is MINAS a Work?",No,MINAS is not a Work.,False
1121,Caberfae Peaks Ski & Golf Resort is a SportFacility.,SportFacility is a subclass of BodyOfWater.,"Given the previous statements, is Caberfae Peaks Ski & Golf Resort an ArchitecturalStructure?",No,Caberfae Peaks Ski & Golf Resort is not an ArchitecturalStructure.,False
1122,Caerphilly Golf Club is a SportFacility.,SportFacility is a subclass of RailwayTunnel.,"Given the previous statements, is Caerphilly Golf Club an ArchitecturalStructure?",No,Caerphilly Golf Club is not an ArchitecturalStructure.,False
1123,Caesars Golf Macau is a SportFacility.,SportFacility is a subclass of Tenure.,"Given the previous statements, is Caesars Golf Macau an ArchitecturalStructure?",No,Caesars Golf Macau is not an ArchitecturalStructure.,False
1124,Caatinga River is a Stream.,Stream is a subclass of MemberOfParliament.,"Given the previous statements, is Caatinga River a BodyOfWater?",No,Caatinga River is not a BodyOfWater.,False
1125,Cabanage River is a Stream.,Stream is a subclass of SnookerWorldRanking.,"Given the previous statements, is Cabanage River a BodyOfWater?",No,Cabanage River is not a BodyOfWater.,False
1126,Cabbage Branch is a Stream.,Stream is a subclass of VicePresident.,"Given the previous statements, is Cabbage Branch a BodyOfWater?",No,Cabbage Branch is not a BodyOfWater.,False
1127,QubicaAMF Bowling World Cup is a BowlingLeague.,BowlingLeague is a subclass of Openswarm.,"Given the previous statements, is QubicaAMF Bowling World Cup a SportsLeague?",No,QubicaAMF Bowling World Cup is not a SportsLeague.,False
1128,NCAA Bowling Championship is a BowlingLeague.,BowlingLeague is a subclass of Cleric.,"Given the previous statements, is NCAA Bowling Championship a SportsLeague?",No,NCAA Bowling Championship is not a SportsLeague.,False
1129,WNBA-NBC Champions League is a BowlingLeague.,BowlingLeague is a subclass of ScreenWriter.,"Given the previous statements, is WNBA-NBC Champions League a SportsLeague?",No,WNBA-NBC Champions League is not a SportsLeague.,False
1130,"Cabin John-Brookmont, Maryland is a GovernmentalAdministrativeRegion.",GovernmentalAdministrativeRegion is a subclass of GridironFootballPlayer.,"Given the previous statements, is Cabin John-Brookmont, Maryland an AdministrativeRegion?",No,"Cabin John-Brookmont, Maryland is not an AdministrativeRegion.",False
1131,"Califa, California is a GovernmentalAdministrativeRegion.",GovernmentalAdministrativeRegion is a subclass of ElectricalSubstation.,"Given the previous statements, is Califa, California an AdministrativeRegion?",No,"Califa, California is not an AdministrativeRegion.",False
1132,"Calvert Beach-Long Beach, Maryland is a GovernmentalAdministrativeRegion.",GovernmentalAdministrativeRegion is a subclass of Drug.,"Given the previous statements, is Calvert Beach-Long Beach, Maryland an AdministrativeRegion?",No,"Calvert Beach-Long Beach, Maryland is not an AdministrativeRegion.",False
1133,"Cabin John-Brookmont, Maryland is a Municipality.",Municipality is a subclass of Artery.,"Given the previous statements, is Cabin John-Brookmont, Maryland a GovernmentalAdministrativeRegion?",No,"Cabin John-Brookmont, Maryland is not a GovernmentalAdministrativeRegion.",False
1134,"Califa, California is a Municipality.",Municipality is a subclass of Referee.,"Given the previous statements, is Califa, California a GovernmentalAdministrativeRegion?",No,"Califa, California is not a GovernmentalAdministrativeRegion.",False
1135,"Calvert Beach-Long Beach, Maryland is a Municipality.",Municipality is a subclass of GreenAlga.,"Given the previous statements, is Calvert Beach-Long Beach, Maryland a GovernmentalAdministrativeRegion?",No,"Calvert Beach-Long Beach, Maryland is not a GovernmentalAdministrativeRegion.",False
1136,Callaghan Park is a RaceTrack.,RaceTrack is a subclass of MusicalWork.,"Given the previous statements, is Callaghan Park a SportFacility?",No,Callaghan Park is not a SportFacility.,False
1137,"Canidrome, Macau is a RaceTrack.",RaceTrack is a subclass of SpeedwayTeam.,"Given the previous statements, is Canidrome, Macau a SportFacility?",No,"Canidrome, Macau is not a SportFacility.",False
1138,Canterbury Park is a RaceTrack.,RaceTrack is a subclass of Church.,"Given the previous statements, is Canterbury Park a SportFacility?",No,Canterbury Park is not a SportFacility.,False
1139,Cabo Branco Lighthouse is a Tower.,Tower is a subclass of AcademicSubject.,"Given the previous statements, is Cabo Branco Lighthouse an ArchitecturalStructure?",No,Cabo Branco Lighthouse is not an ArchitecturalStructure.,False
1140,Cabo Frio Lighthouse is a Tower.,Tower is a subclass of PrehistoricalPeriod.,"Given the previous statements, is Cabo Frio Lighthouse an ArchitecturalStructure?",No,Cabo Frio Lighthouse is not an ArchitecturalStructure.,False
1141,Cabo Matapalo is a Tower.,Tower is a subclass of Mill.,"Given the previous statements, is Cabo Matapalo an ArchitecturalStructure?",No,Cabo Matapalo is not an ArchitecturalStructure.,False
1142,Cai Shaoqing is an Academic.,Academic is a subclass of CurlingLeague.,"Given the previous statements, is Cai Shaoqing a Person?",No,Cai Shaoqing is not a Person.,False
1143,Caio Prado Júnior is an Academic.,Academic is a subclass of SoccerClubSeason.,"Given the previous statements, is Caio Prado Júnior a Person?",No,Caio Prado Júnior is not a Person.,False
1144,Cairns Craig is an Academic.,Academic is a subclass of WrittenWork.,"Given the previous statements, is Cairns Craig a Person?",No,Cairns Craig is not a Person.,False
1145,Americas Conference on Information Systems is an AcademicConference.,AcademicConference is a subclass of Bird.,"Given the previous statements, is Americas Conference on Information Systems a SocietalEvent?",No,Americas Conference on Information Systems is not a SocietalEvent.,False
1146,Mexican International Conference on Artificial Intelligence is an AcademicConference.,AcademicConference is a subclass of MusicDirector.,"Given the previous statements, is Mexican International Conference on Artificial Intelligence a SocietalEvent?",No,Mexican International Conference on Artificial Intelligence is not a SocietalEvent.,False
1147,New Pacific Academy is an AcademicConference.,AcademicConference is a subclass of Tunnel.,"Given the previous statements, is New Pacific Academy a SocietalEvent?",No,New Pacific Academy is not a SocietalEvent.,False
1148,Calli Cox is an AdultActor.,AdultActor is a subclass of Tunnel.,"Given the previous statements, is Calli Cox an Actor?",No,Calli Cox is not an Actor.,False
1149,Candida Royalle is an AdultActor.,AdultActor is a subclass of Vodka.,"Given the previous statements, is Candida Royalle an Actor?",No,Candida Royalle is not an Actor.,False
1150,Candy Apples is an AdultActor.,AdultActor is a subclass of Archeologist.,"Given the previous statements, is Candy Apples an Actor?",No,Candy Apples is not an Actor.,False
1151,Carlo Paalam is an AmateurBoxer.,AmateurBoxer is a subclass of VolleyballPlayer.,"Given the previous statements, is Carlo Paalam a Boxer?",No,Carlo Paalam is not a Boxer.,False
1152,Carlos Banteux is an AmateurBoxer.,AmateurBoxer is a subclass of Case.,"Given the previous statements, is Carlos Banteux a Boxer?",No,Carlos Banteux is not a Boxer.,False
1153,Carlos Tamara is an AmateurBoxer.,AmateurBoxer is a subclass of Cape.,"Given the previous statements, is Carlos Tamara a Boxer?",No,Carlos Tamara is not a Boxer.,False
1154,Caetano Luís Pequito de Almeida Sampaio is an Ambassador.,Ambassador is a subclass of MilitaryStructure.,"Given the previous statements, is Caetano Luís Pequito de Almeida Sampaio a Politician?",No,Caetano Luís Pequito de Almeida Sampaio is not a Politician.,False
1155,Carlos Eduardo Medellín Becerra is an Ambassador.,Ambassador is a subclass of Reign.,"Given the previous statements, is Carlos Eduardo Medellín Becerra a Politician?",No,Carlos Eduardo Medellín Becerra is not a Politician.,False
1156,Carlos Moreno de Caro is an Ambassador.,Ambassador is a subclass of LacrossePlayer.,"Given the previous statements, is Carlos Moreno de Caro a Politician?",No,Carlos Moreno de Caro is not a Politician.,False
1157,Cainarachi poison frog is an Amphibian.,Amphibian is a subclass of HorseRider.,"Given the previous statements, is Cainarachi poison frog an Animal?",No,Cainarachi poison frog is not an Animal.,False
1158,Calamita melanorabdotus is an Amphibian.,Amphibian is a subclass of Castle.,"Given the previous statements, is Calamita melanorabdotus an Animal?",No,Calamita melanorabdotus is not an Animal.,False
1159,Calamita quadrilineatus is an Amphibian.,Amphibian is a subclass of AdultActor.,"Given the previous statements, is Calamita quadrilineatus an Animal?",No,Calamita quadrilineatus is not an Animal.,False
1160,CaMia Hopson is an Animal.,Animal is a subclass of Wrestler.,"Given the previous statements, is CaMia Hopson an Eukaryote?",No,CaMia Hopson is not an Eukaryote.,False
1161,Cab Calloway is an Animal.,Animal is a subclass of HumanGene.,"Given the previous statements, is Cab Calloway an Eukaryote?",No,Cab Calloway is not an Eukaryote.,False
1162,Cab Kaye is an Animal.,Animal is a subclass of LightNovel.,"Given the previous statements, is Cab Kaye an Eukaryote?",No,Cab Kaye is not an Eukaryote.,False
1163,Caddidae is an Arachnid.,Arachnid is a subclass of Family.,"Given the previous statements, is Caddidae an Animal?",No,Caddidae is not an Animal.,False
1164,Caerostris is an Arachnid.,Arachnid is a subclass of HistoricBuilding.,"Given the previous statements, is Caerostris an Animal?",No,Caerostris is not an Animal.,False
1165,Calcitronidae is an Arachnid.,Arachnid is a subclass of MotorsportSeason.,"Given the previous statements, is Calcitronidae an Animal?",No,Calcitronidae is not an Animal.,False
1166,Caldisphaeraceae is an Archaea.,Archaea is a subclass of NationalSoccerClub.,"Given the previous statements, is Caldisphaeraceae a Species?",No,Caldisphaeraceae is not a Species.,False
1167,Pyrobaculum is an Archaea.,Archaea is a subclass of Library.,"Given the previous statements, is Pyrobaculum a Species?",No,Pyrobaculum is not a Species.,False
1168,Pyrococcus is an Archaea.,Archaea is a subclass of Engineer.,"Given the previous statements, is Pyrococcus a Species?",No,Pyrococcus is not a Species.,False
1169,Carl Fredrik Mennander is an Archbishop.,Archbishop is a subclass of Painting.,"Given the previous statements, is Carl Fredrik Mennander a ChristianBishop?",No,Carl Fredrik Mennander is not a ChristianBishop.,False
1170,Carl Fredrik af Wingård is an Archbishop.,Archbishop is a subclass of Community.,"Given the previous statements, is Carl Fredrik af Wingård a ChristianBishop?",No,Carl Fredrik af Wingård is not a ChristianBishop.,False
1171,Carl von Rosenstein is an Archbishop.,Archbishop is a subclass of President.,"Given the previous statements, is Carl von Rosenstein a ChristianBishop?",No,Carl von Rosenstein is not a ChristianBishop.,False
1172,Caleb Ormsbee is an Architect.,Architect is a subclass of Language.,"Given the previous statements, is Caleb Ormsbee a Person?",No,Caleb Ormsbee is not a Person.,False
