ID,triple1,triple2,question,answer,inferred triple,label
1371,D is a R.,D is the same as O.,"Given the previous statements, is O a P?",No,O is not a P.,False
1372,D is a X.,D is the same as K.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1373,D is a F.,D is the same as I.,"Given the previous statements, is I a A?",No,I is not a A.,False
1374,D is a E.,D is the same as J.,"Given the previous statements, is J a L?",No,J is not a L.,False
1375,D is a B.,D is the same as Q.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1376,D is a G.,D is the same as P.,"Given the previous statements, is P a S?",No,P is not a S.,False
1377,D is a A.,D is the same as C.,"Given the previous statements, is C a P?",No,C is not a P.,False
1378,D is a H.,D is the same as S.,"Given the previous statements, is S a X?",No,S is not a X.,False
1379,D is a E.,D is the same as P.,"Given the previous statements, is P a X?",No,P is not a X.,False
1380,D is a L.,D is the same as R.,"Given the previous statements, is R a T?",No,R is not a T.,False
1381,D is a E.,D is the same as R.,"Given the previous statements, is R a B?",No,R is not a B.,False
1382,D is a X.,D is the same as Z.,"Given the previous statements, is Z a H?",No,Z is not a H.,False
1383,D is a W.,D is the same as H.,"Given the previous statements, is H a A?",No,H is not a A.,False
1384,D is a K.,D is the same as L.,"Given the previous statements, is L a A?",No,L is not a A.,False
1385,D is a T.,D is the same as H.,"Given the previous statements, is H a F?",No,H is not a F.,False
1386,D is a G.,D is the same as B.,"Given the previous statements, is B a H?",No,B is not a H.,False
1387,D is a A.,D is the same as E.,"Given the previous statements, is E a L?",No,E is not a L.,False
1388,D is a E.,D is the same as Z.,"Given the previous statements, is Z a U?",No,Z is not a U.,False
1389,D is a B.,D is the same as Q.,"Given the previous statements, is Q a G?",No,Q is not a G.,False
1390,D is a Y.,D is the same as F.,"Given the previous statements, is F a X?",No,F is not a X.,False
1391,D is a N.,D is the same as V.,"Given the previous statements, is V a J?",No,V is not a J.,False
1392,D is a H.,D is the same as E.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1393,D is a A.,D is the same as Y.,"Given the previous statements, is Y a Z?",No,Y is not a Z.,False
1394,D is a V.,D is the same as Q.,"Given the previous statements, is Q a N?",No,Q is not a N.,False
1395,D is a G.,D is the same as K.,"Given the previous statements, is K a T?",No,K is not a T.,False
1396,D is a Q.,D is the same as I.,"Given the previous statements, is I a P?",No,I is not a P.,False
1397,D is a T.,D is the same as S.,"Given the previous statements, is S a G?",No,S is not a G.,False
1398,D is a K.,D is the same as X.,"Given the previous statements, is X a R?",No,X is not a R.,False
1399,D is a E.,D is the same as K.,"Given the previous statements, is K a U?",No,K is not a U.,False
1400,D is a X.,D is the same as B.,"Given the previous statements, is B a E?",No,B is not a E.,False
1401,E is a W.,E is the same as A.,"Given the previous statements, is A a P?",No,A is not a P.,False
1402,E is a Q.,E is the same as P.,"Given the previous statements, is P a V?",No,P is not a V.,False
1403,E is a O.,E is the same as T.,"Given the previous statements, is T a U?",No,T is not a U.,False
1404,E is a B.,E is the same as O.,"Given the previous statements, is O a W?",No,O is not a W.,False
1405,E is a J.,E is the same as M.,"Given the previous statements, is M a D?",No,M is not a D.,False
1406,E is a C.,E is the same as K.,"Given the previous statements, is K a I?",No,K is not a I.,False
1407,E is a W.,E is the same as O.,"Given the previous statements, is O a L?",No,O is not a L.,False
1408,E is a N.,E is the same as W.,"Given the previous statements, is W a V?",No,W is not a V.,False
1409,E is a M.,E is the same as N.,"Given the previous statements, is N a B?",No,N is not a B.,False
1410,E is a B.,E is the same as I.,"Given the previous statements, is I a L?",No,I is not a L.,False
1411,E is a S.,E is the same as M.,"Given the previous statements, is M a C?",No,M is not a C.,False
1412,E is a U.,E is the same as O.,"Given the previous statements, is O a A?",No,O is not a A.,False
1413,E is a M.,E is the same as I.,"Given the previous statements, is I a G?",No,I is not a G.,False
1414,E is a Y.,E is the same as B.,"Given the previous statements, is B a O?",No,B is not a O.,False
1415,E is a K.,E is the same as B.,"Given the previous statements, is B a G?",No,B is not a G.,False
1416,E is a Y.,E is the same as D.,"Given the previous statements, is D a M?",No,D is not a M.,False
1417,E is a J.,E is the same as L.,"Given the previous statements, is L a Q?",No,L is not a Q.,False
1418,E is a O.,E is the same as K.,"Given the previous statements, is K a B?",No,K is not a B.,False
1419,E is a V.,E is the same as W.,"Given the previous statements, is W a R?",No,W is not a R.,False
1420,E is a Z.,E is the same as U.,"Given the previous statements, is U a X?",No,U is not a X.,False
1421,E is a W.,E is the same as I.,"Given the previous statements, is I a R?",No,I is not a R.,False
1422,E is a F.,E is the same as W.,"Given the previous statements, is W a S?",No,W is not a S.,False
1423,E is a P.,E is the same as V.,"Given the previous statements, is V a Z?",No,V is not a Z.,False
1424,E is a X.,E is the same as U.,"Given the previous statements, is U a W?",No,U is not a W.,False
1425,E is a I.,E is the same as O.,"Given the previous statements, is O a Y?",No,O is not a Y.,False
1426,E is a M.,E is the same as C.,"Given the previous statements, is C a X?",No,C is not a X.,False
1427,E is a G.,E is the same as A.,"Given the previous statements, is A a Z?",No,A is not a Z.,False
1428,E is a B.,E is the same as S.,"Given the previous statements, is S a P?",No,S is not a P.,False
1429,E is a F.,E is the same as V.,"Given the previous statements, is V a R?",No,V is not a R.,False
1430,E is a D.,E is the same as B.,"Given the previous statements, is B a S?",No,B is not a S.,False
1431,E is a D.,E is the same as F.,"Given the previous statements, is F a L?",No,F is not a L.,False
1432,E is a J.,E is the same as I.,"Given the previous statements, is I a A?",No,I is not a A.,False
1433,E is a G.,E is the same as O.,"Given the previous statements, is O a Q?",No,O is not a Q.,False
1434,E is a C.,E is the same as Q.,"Given the previous statements, is Q a A?",No,Q is not a A.,False
1435,E is a K.,E is the same as A.,"Given the previous statements, is A a L?",No,A is not a L.,False
1436,E is a U.,E is the same as F.,"Given the previous statements, is F a D?",No,F is not a D.,False
1437,E is a W.,E is the same as Y.,"Given the previous statements, is Y a U?",No,Y is not a U.,False
1438,E is a X.,E is the same as Q.,"Given the previous statements, is Q a U?",No,Q is not a U.,False
1439,E is a J.,E is the same as S.,"Given the previous statements, is S a X?",No,S is not a X.,False
1440,E is a L.,E is the same as Y.,"Given the previous statements, is Y a F?",No,Y is not a F.,False
1441,E is a Y.,E is the same as I.,"Given the previous statements, is I a K?",No,I is not a K.,False
1442,E is a J.,E is the same as V.,"Given the previous statements, is V a Y?",No,V is not a Y.,False
1443,E is a R.,E is the same as J.,"Given the previous statements, is J a O?",No,J is not a O.,False
1444,E is a P.,E is the same as M.,"Given the previous statements, is M a H?",No,M is not a H.,False
1445,E is a D.,E is the same as S.,"Given the previous statements, is S a L?",No,S is not a L.,False
1446,E is a Y.,E is the same as S.,"Given the previous statements, is S a P?",No,S is not a P.,False
1447,E is a A.,E is the same as L.,"Given the previous statements, is L a Z?",No,L is not a Z.,False
1448,E is a T.,E is the same as R.,"Given the previous statements, is R a Y?",No,R is not a Y.,False
1449,E is a U.,E is the same as D.,"Given the previous statements, is D a N?",No,D is not a N.,False
1450,E is a I.,E is the same as S.,"Given the previous statements, is S a W?",No,S is not a W.,False
1451,E is a Y.,E is the same as Q.,"Given the previous statements, is Q a R?",No,Q is not a R.,False
1452,E is a W.,E is the same as B.,"Given the previous statements, is B a F?",No,B is not a F.,False
1453,E is a W.,E is the same as U.,"Given the previous statements, is U a Y?",No,U is not a Y.,False
1454,E is a A.,E is the same as J.,"Given the previous statements, is J a R?",No,J is not a R.,False
1455,E is a O.,E is the same as P.,"Given the previous statements, is P a I?",No,P is not a I.,False
1456,E is a W.,E is the same as G.,"Given the previous statements, is G a M?",No,G is not a M.,False
1457,E is a S.,E is the same as A.,"Given the previous statements, is A a W?",No,A is not a W.,False
1458,E is a Q.,E is the same as X.,"Given the previous statements, is X a B?",No,X is not a B.,False
1459,E is a K.,E is the same as V.,"Given the previous statements, is V a T?",No,V is not a T.,False
1460,E is a R.,E is the same as X.,"Given the previous statements, is X a I?",No,X is not a I.,False
1461,E is a T.,E is the same as G.,"Given the previous statements, is G a S?",No,G is not a S.,False
1462,E is a A.,E is the same as U.,"Given the previous statements, is U a O?",No,U is not a O.,False
1463,E is a N.,E is the same as Q.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1464,E is a Y.,E is the same as U.,"Given the previous statements, is U a P?",No,U is not a P.,False
1465,E is a I.,E is the same as G.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1466,E is a I.,E is the same as Y.,"Given the previous statements, is Y a C?",No,Y is not a C.,False
1467,E is a P.,E is the same as K.,"Given the previous statements, is K a B?",No,K is not a B.,False
1468,E is a A.,E is the same as C.,"Given the previous statements, is C a P?",No,C is not a P.,False
1469,E is a P.,E is the same as N.,"Given the previous statements, is N a T?",No,N is not a T.,False
1470,E is a P.,E is the same as X.,"Given the previous statements, is X a D?",No,X is not a D.,False
1471,E is a I.,E is the same as D.,"Given the previous statements, is D a G?",No,D is not a G.,False
1472,E is a P.,E is the same as B.,"Given the previous statements, is B a O?",No,B is not a O.,False
1473,E is a R.,E is the same as B.,"Given the previous statements, is B a D?",No,B is not a D.,False
1474,E is a I.,E is the same as Z.,"Given the previous statements, is Z a S?",No,Z is not a S.,False
1475,E is a F.,E is the same as Y.,"Given the previous statements, is Y a C?",No,Y is not a C.,False
1476,E is a P.,E is the same as J.,"Given the previous statements, is J a L?",No,J is not a L.,False
1477,E is a K.,E is the same as R.,"Given the previous statements, is R a F?",No,R is not a F.,False
1478,E is a W.,E is the same as B.,"Given the previous statements, is B a J?",No,B is not a J.,False
1479,E is a Y.,E is the same as F.,"Given the previous statements, is F a X?",No,F is not a X.,False
1480,E is a R.,E is the same as W.,"Given the previous statements, is W a A?",No,W is not a A.,False
1481,E is a U.,E is the same as R.,"Given the previous statements, is R a H?",No,R is not a H.,False
1482,E is a A.,E is the same as Z.,"Given the previous statements, is Z a J?",No,Z is not a J.,False
1483,E is a J.,E is the same as T.,"Given the previous statements, is T a W?",No,T is not a W.,False
1484,E is a Y.,E is the same as R.,"Given the previous statements, is R a C?",No,R is not a C.,False
1485,E is a V.,E is the same as Q.,"Given the previous statements, is Q a R?",No,Q is not a R.,False
1486,E is a J.,E is the same as Z.,"Given the previous statements, is Z a Y?",No,Z is not a Y.,False
1487,E is a L.,E is the same as C.,"Given the previous statements, is C a W?",No,C is not a W.,False
1488,E is a S.,E is the same as B.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
1489,E is a L.,E is the same as B.,"Given the previous statements, is B a Z?",No,B is not a Z.,False
1490,E is a S.,E is the same as T.,"Given the previous statements, is T a X?",No,T is not a X.,False
1491,E is a X.,E is the same as I.,"Given the previous statements, is I a V?",No,I is not a V.,False
1492,E is a M.,E is the same as T.,"Given the previous statements, is T a B?",No,T is not a B.,False
1493,E is a V.,E is the same as O.,"Given the previous statements, is O a T?",No,O is not a T.,False
1494,E is a V.,E is the same as D.,"Given the previous statements, is D a L?",No,D is not a L.,False
1495,E is a D.,E is the same as V.,"Given the previous statements, is V a M?",No,V is not a M.,False
1496,E is a Y.,E is the same as L.,"Given the previous statements, is L a H?",No,L is not a H.,False
1497,E is a D.,E is the same as G.,"Given the previous statements, is G a V?",No,G is not a V.,False
