ID,triple1,question,answer,inferred triple,label,LLM output
1280,G is different from G.,"Given the previous statements, is O different from G?",No,O is not different from G.,False,No
1008,A is different from A.,"Given the previous statements, is R different from A?",No,R is not different from A.,False,No
888,W is different from S.,"Given the previous statements, is S diferent from W?",Yes,S is different from W.,True,Yes
1745,S is different from S.,"Given the previous statements, is W different from S?",No,W is not different from S.,False,Yes
452,L is different from E.,"Given the previous statements, is E diferent from L?",Yes,E is different from L.,True,No
1238,F is different from F.,"Given the previous statements, is G different from F?",No,G is not different from F.,False,Yes
551,N is different from G.,"Given the previous statements, is G diferent from N?",Yes,G is different from N.,True,No
1711,R is different from R.,"Given the previous statements, is K different from R?",No,K is not different from R.,False,No
1391,J is different from J.,"Given the previous statements, is I different from J?",No,I is not different from J.,False,No
636,P is different from G.,"Given the previous statements, is G diferent from P?",Yes,G is different from P.,True,No
1020,A is different from A.,"Given the previous statements, is V different from A?",No,V is not different from A.,False,Yes
272,G is different from N.,"Given the previous statements, is N diferent from G?",Yes,N is different from G.,True,Yes
873,V is different from Y.,"Given the previous statements, is Y diferent from V?",Yes,Y is different from V.,True,No
1581,O is different from O.,"Given the previous statements, is V different from O?",No,V is not different from O.,False,No
1766,T is different from T.,"Given the previous statements, is E different from T?",No,E is not different from T.,False,Yes
597,O is different from Y.,"Given the previous statements, is Y diferent from O?",Yes,Y is different from O.,True,No
242,G is different from N.,"Given the previous statements, is N diferent from G?",Yes,N is different from G.,True,Yes
997,Y is different from H.,"Given the previous statements, is H diferent from Y?",Yes,H is different from Y.,True,No
1688,R is different from R.,"Given the previous statements, is T different from R?",No,T is not different from R.,False,No
1284,H is different from H.,"Given the previous statements, is F different from H?",No,F is not different from H.,False,No
149,D is different from A.,"Given the previous statements, is A diferent from D?",Yes,A is different from D.,True,Yes
1982,Y is different from Y.,"Given the previous statements, is E different from Y?",No,E is not different from Y.,False,No
281,H is different from M.,"Given the previous statements, is M diferent from H?",Yes,M is different from H.,True,No
771,T is different from K.,"Given the previous statements, is K diferent from T?",Yes,K is different from T.,True,No
1272,G is different from G.,"Given the previous statements, is E different from G?",No,E is not different from G.,False,No
256,G is different from S.,"Given the previous statements, is S diferent from G?",Yes,S is different from G.,True,No
526,N is different from Q.,"Given the previous statements, is Q diferent from N?",Yes,Q is different from N.,True,No
1623,P is different from P.,"Given the previous statements, is A different from P?",No,A is not different from P.,False,Yes
1429,K is different from K.,"Given the previous statements, is W different from K?",No,W is not different from K.,False,Yes
1187,E is different from E.,"Given the previous statements, is W different from E?",No,W is not different from E.,False,Yes
301,H is different from E.,"Given the previous statements, is E diferent from H?",Yes,E is different from H.,True,No
703,R is different from O.,"Given the previous statements, is O diferent from R?",Yes,O is different from R.,True,No
1990,Y is different from Y.,"Given the previous statements, is C different from Y?",No,C is not different from Y.,False,No
1671,Q is different from Q.,"Given the previous statements, is W different from Q?",No,W is not different from Q.,False,Yes
589,O is different from N.,"Given the previous statements, is N diferent from O?",Yes,N is different from O.,True,No
1044,B is different from B.,"Given the previous statements, is U different from B?",No,U is not different from B.,False,Yes
1708,R is different from R.,"Given the previous statements, is P different from R?",No,P is not different from R.,False,No
1168,E is different from E.,"Given the previous statements, is Y different from E?",No,Y is not different from E.,False,Yes
1357,I is different from I.,"Given the previous statements, is D different from I?",No,D is not different from I.,False,Yes
197,E is different from G.,"Given the previous statements, is G diferent from E?",Yes,G is different from E.,True,No
1080,B is different from B.,"Given the previous statements, is S different from B?",No,S is not different from B.,False,Yes
163,E is different from T.,"Given the previous statements, is T diferent from E?",Yes,T is different from E.,True,No
1519,M is different from M.,"Given the previous statements, is R different from M?",No,R is not different from M.,False,No
200,E is different from X.,"Given the previous statements, is X diferent from E?",Yes,X is different from E.,True,No
