ID,triple1,triple2,question,answer,inferred triple,label
597,WaterTower is a subclass of Tower.,Tower is a subclas of Mosque.,"Given the previous statements, is WaterTower a subclass of ArchitecturalStructure?",No,WaterTower is not a subclass of ArchitecturalStructure.,False
598,Person is a subclass of Animal.,Animal is a subclas of DocumentType.,"Given the previous statements, is Person a subclass of Eukaryote?",No,Person is not a subclass of Eukaryote.,False
599,Amphibian is a subclass of Animal.,Animal is a subclas of UndergroundJournal.,"Given the previous statements, is Amphibian a subclass of Eukaryote?",No,Amphibian is not a subclass of Eukaryote.,False
600,Arachnid is a subclass of Animal.,Animal is a subclas of MemberResistanceMovement.,"Given the previous statements, is Arachnid a subclass of Eukaryote?",No,Arachnid is not a subclass of Eukaryote.,False
601,Crustacean is a subclass of Animal.,Animal is a subclas of ElectricalSubstation.,"Given the previous statements, is Crustacean a subclass of Eukaryote?",No,Crustacean is not a subclass of Eukaryote.,False
602,Fish is a subclass of Animal.,Animal is a subclas of SnookerChamp.,"Given the previous statements, is Fish a subclass of Eukaryote?",No,Fish is not a subclass of Eukaryote.,False
603,Mammal is a subclass of Animal.,Animal is a subclas of Monarch.,"Given the previous statements, is Mammal a subclass of Eukaryote?",No,Mammal is not a subclass of Eukaryote.,False
604,Mollusca is a subclass of Animal.,Animal is a subclas of LawFirm.,"Given the previous statements, is Mollusca a subclass of Eukaryote?",No,Mollusca is not a subclass of Eukaryote.,False
605,Insect is a subclass of Animal.,Animal is a subclas of Altitude.,"Given the previous statements, is Insect a subclass of Eukaryote?",No,Insect is not a subclass of Eukaryote.,False
606,Reptile is a subclass of Animal.,Animal is a subclas of Website.,"Given the previous statements, is Reptile a subclass of Eukaryote?",No,Reptile is not a subclass of Eukaryote.,False
607,Bird is a subclass of Animal.,Animal is a subclas of Polysaccharide.,"Given the previous statements, is Bird a subclass of Eukaryote?",No,Bird is not a subclass of Eukaryote.,False
608,GridironFootballPlayer is a subclass of Athlete.,Athlete is a subclas of LifeCycleEvent.,"Given the previous statements, is GridironFootballPlayer a subclass of Person?",No,GridironFootballPlayer is not a subclass of Person.,False
609,MotorsportRacer is a subclass of Athlete.,Athlete is a subclas of ResearchProject.,"Given the previous statements, is MotorsportRacer a subclass of Person?",No,MotorsportRacer is not a subclass of Person.,False
610,AustralianRulesFootballPlayer is a subclass of Athlete.,Athlete is a subclas of Parliament.,"Given the previous statements, is AustralianRulesFootballPlayer a subclass of Person?",No,AustralianRulesFootballPlayer is not a subclass of Person.,False
611,BadmintonPlayer is a subclass of Athlete.,Athlete is a subclas of District.,"Given the previous statements, is BadmintonPlayer a subclass of Person?",No,BadmintonPlayer is not a subclass of Person.,False
612,BaseballPlayer is a subclass of Athlete.,Athlete is a subclas of Beverage.,"Given the previous statements, is BaseballPlayer a subclass of Person?",No,BaseballPlayer is not a subclass of Person.,False
613,BasketballPlayer is a subclass of Athlete.,Athlete is a subclas of Stadium.,"Given the previous statements, is BasketballPlayer a subclass of Person?",No,BasketballPlayer is not a subclass of Person.,False
614,Bodybuilder is a subclass of Athlete.,Athlete is a subclas of CanadianFootballLeague.,"Given the previous statements, is Bodybuilder a subclass of Person?",No,Bodybuilder is not a subclass of Person.,False
615,Boxer is a subclass of Athlete.,Athlete is a subclas of InternationalFootballLeagueEvent.,"Given the previous statements, is Boxer a subclass of Person?",No,Boxer is not a subclass of Person.,False
616,Canoeist is a subclass of Athlete.,Athlete is a subclas of MilitaryUnit.,"Given the previous statements, is Canoeist a subclass of Person?",No,Canoeist is not a subclass of Person.,False
617,ChessPlayer is a subclass of Athlete.,Athlete is a subclas of Muscle.,"Given the previous statements, is ChessPlayer a subclass of Person?",No,ChessPlayer is not a subclass of Person.,False
618,AmateurBoxer is a subclass of Boxer.,Boxer is a subclas of ScreenWriter.,"Given the previous statements, is AmateurBoxer a subclass of Athlete?",No,AmateurBoxer is not a subclass of Athlete.,False
619,MilitaryService is a subclass of CareerStation.,CareerStation is a subclas of Fashion.,"Given the previous statements, is MilitaryService a subclass of TimePeriod?",No,MilitaryService is not a subclass of TimePeriod.,False
620,Archbishop is a subclass of ChristianBishop.,ChristianBishop is a subclas of LineOfFashion.,"Given the previous statements, is Archbishop a subclass of Cleric?",No,Archbishop is not a subclass of Cleric.,False
621,Cardinal is a subclass of Cleric.,Cleric is a subclas of Deity.,"Given the previous statements, is Cardinal a subclass of Person?",No,Cardinal is not a subclass of Person.,False
622,ChristianBishop is a subclass of Cleric.,Cleric is a subclas of MotocycleRacer.,"Given the previous statements, is ChristianBishop a subclass of Person?",No,ChristianBishop is not a subclass of Person.,False
623,Priest is a subclass of Cleric.,Cleric is a subclas of Caterer.,"Given the previous statements, is Priest a subclass of Person?",No,Priest is not a subclass of Person.,False
624,ChristianPatriarch is a subclass of Cleric.,Cleric is a subclas of HorseRace.,"Given the previous statements, is ChristianPatriarch a subclass of Person?",No,ChristianPatriarch is not a subclass of Person.,False
625,Saint is a subclass of Cleric.,Cleric is a subclas of LineOfFashion.,"Given the previous statements, is Saint a subclass of Person?",No,Saint is not a subclass of Person.,False
626,Pope is a subclass of Cleric.,Cleric is a subclas of Department.,"Given the previous statements, is Pope a subclass of Person?",No,Pope is not a subclass of Person.,False
627,Vicar is a subclass of Cleric.,Cleric is a subclas of Artist.,"Given the previous statements, is Vicar a subclass of Person?",No,Vicar is not a subclass of Person.,False
628,LunarCrater is a subclass of Crater.,Crater is a subclas of Company.,"Given the previous statements, is LunarCrater a subclass of NaturalPlace?",No,LunarCrater is not a subclass of NaturalPlace.,False
629,School is a subclass of EducationalInstitution.,EducationalInstitution is a subclas of OldTerritory.,"Given the previous statements, is School a subclass of Organisation?",No,School is not a subclass of Organisation.,False
630,College is a subclass of EducationalInstitution.,EducationalInstitution is a subclas of PoloLeague.,"Given the previous statements, is College a subclass of Organisation?",No,College is not a subclass of Organisation.,False
631,Library is a subclass of EducationalInstitution.,EducationalInstitution is a subclas of Crater.,"Given the previous statements, is Library a subclass of Organisation?",No,Library is not a subclass of Organisation.,False
632,University is a subclass of EducationalInstitution.,EducationalInstitution is a subclas of ShoppingMall.,"Given the previous statements, is University a subclass of Organisation?",No,University is not a subclass of Organisation.,False
633,Animal is a subclass of Eukaryote.,Eukaryote is a subclas of SubMunicipality.,"Given the previous statements, is Animal a subclass of Species?",No,Animal is not a subclass of Species.,False
634,Fungus is a subclass of Eukaryote.,Eukaryote is a subclas of Jockey.,"Given the previous statements, is Fungus a subclass of Species?",No,Fungus is not a subclass of Species.,False
635,Plant is a subclass of Eukaryote.,Eukaryote is a subclas of Company.,"Given the previous statements, is Plant a subclass of Species?",No,Plant is not a subclass of Species.,False
636,Atoll is a subclass of Island.,Island is a subclas of Case.,"Given the previous statements, is Atoll a subclass of PopulatedPlace?",No,Atoll is not a subclass of PopulatedPlace.,False
637,Horse is a subclass of Mammal.,Mammal is a subclas of RadioStation.,"Given the previous statements, is Horse a subclass of Animal?",No,Horse is not a subclass of Animal.,False
638,Cat is a subclass of Mammal.,Mammal is a subclas of BoardGame.,"Given the previous statements, is Cat a subclass of Animal?",No,Cat is not a subclass of Animal.,False
639,Dog is a subclass of Mammal.,Mammal is a subclas of AnatomicalStructure.,"Given the previous statements, is Dog a subclass of Animal?",No,Dog is not a subclass of Animal.,False
640,SpeedwayRider is a subclass of MotorcycleRider.,MotorcycleRider is a subclas of HistoricBuilding.,"Given the previous statements, is SpeedwayRider a subclass of MotorsportRacer?",No,SpeedwayRider is not a subclass of MotorsportRacer.,False
641,MotocycleRacer is a subclass of MotorcycleRider.,MotorcycleRider is a subclas of ScreenWriter.,"Given the previous statements, is MotocycleRacer a subclass of MotorsportRacer?",No,MotocycleRacer is not a subclass of MotorsportRacer.,False
642,Region is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of Presenter.,"Given the previous statements, is Region a subclass of Place?",No,Region is not a subclass of Place.,False
643,Island is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of Parish.,"Given the previous statements, is Island a subclass of Place?",No,Island is not a subclass of Place.,False
644,Continent is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of HockeyClub.,"Given the previous statements, is Continent a subclass of Place?",No,Continent is not a subclass of Place.,False
645,Settlement is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of PhilosophicalConcept.,"Given the previous statements, is Settlement a subclass of Place?",No,Settlement is not a subclass of Place.,False
646,Country is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of HorseRider.,"Given the previous statements, is Country a subclass of Place?",No,Country is not a subclass of Place.,False
647,Agglomeration is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of Canton.,"Given the previous statements, is Agglomeration a subclass of Place?",No,Agglomeration is not a subclass of Place.,False
648,Community is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of VolleyballCoach.,"Given the previous statements, is Community a subclass of Place?",No,Community is not a subclass of Place.,False
649,GatedCommunity is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of Skyscraper.,"Given the previous statements, is GatedCommunity a subclass of Place?",No,GatedCommunity is not a subclass of Place.,False
650,Intercommunality is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of Nebula.,"Given the previous statements, is Intercommunality a subclass of Place?",No,Intercommunality is not a subclass of Place.,False
651,Locality is a subclass of PopulatedPlace.,PopulatedPlace is a subclas of Treaty.,"Given the previous statements, is Locality a subclass of Place?",No,Locality is not a subclass of Place.,False
652,BusCompany is a subclass of PublicTransitSystem.,PublicTransitSystem is a subclas of Population.,"Given the previous statements, is BusCompany a subclass of Company?",No,BusCompany is not a subclass of Company.,False
653,Airline is a subclass of PublicTransitSystem.,PublicTransitSystem is a subclas of Cave.,"Given the previous statements, is Airline a subclass of Company?",No,Airline is not a subclass of Company.,False
654,Entomologist is a subclass of Scientist.,Scientist is a subclas of ElectricalSubstation.,"Given the previous statements, is Entomologist a subclass of Person?",No,Entomologist is not a subclass of Person.,False
