ID,triple1,question,answer,inferred triple,label,LLM output
82,C is different from Q.,"Given the previous statements, is Q diferent from C?",Yes,Q is different from C.,True,Yes
9,A is different from X.,"Given the previous statements, is X diferent from A?",Yes,X is different from A.,True,Yes
604,P is different from H.,"Given the previous statements, is H diferent from P?",Yes,H is different from P.,True,Yes
66,B is different from J.,"Given the previous statements, is J diferent from B?",Yes,J is different from B.,True,Yes
1271,G is different from G.,"Given the previous statements, is C different from G?",No,C is not different from G.,False,Yes
896,W is different from S.,"Given the previous statements, is S diferent from W?",Yes,S is different from W.,True,Yes
713,R is different from F.,"Given the previous statements, is F diferent from R?",Yes,F is different from R.,True,Yes
1716,R is different from R.,"Given the previous statements, is Z different from R?",No,Z is not different from R.,False,Yes
283,H is different from E.,"Given the previous statements, is E diferent from H?",Yes,E is different from H.,True,Yes
1488,M is different from M.,"Given the previous statements, is I different from M?",No,I is not different from M.,False,Yes
1173,E is different from E.,"Given the previous statements, is D different from E?",No,D is not different from E.,False,Yes
928,X is different from Z.,"Given the previous statements, is Z diferent from X?",Yes,Z is different from X.,True,Yes
235,F is different from L.,"Given the previous statements, is L diferent from F?",Yes,L is different from F.,True,Yes
414,K is different from S.,"Given the previous statements, is S diferent from K?",Yes,S is different from K.,True,Yes
360,I is different from T.,"Given the previous statements, is T diferent from I?",Yes,T is different from I.,True,Yes
1548,N is different from N.,"Given the previous statements, is W different from N?",No,W is not different from N.,False,Yes
1302,H is different from H.,"Given the previous statements, is P different from H?",No,P is not different from H.,False,Yes
255,G is different from B.,"Given the previous statements, is B diferent from G?",Yes,B is different from G.,True,Yes
1090,C is different from C.,"Given the previous statements, is A different from C?",No,A is not different from C.,False,Yes
744,S is different from M.,"Given the previous statements, is M diferent from S?",Yes,M is different from S.,True,Yes
857,V is different from S.,"Given the previous statements, is S diferent from V?",Yes,S is different from V.,True,Yes
1938,X is different from X.,"Given the previous statements, is Z different from X?",No,Z is not different from X.,False,Yes
165,E is different from T.,"Given the previous statements, is T diferent from E?",Yes,T is different from E.,True,Yes
1321,I is different from I.,"Given the previous statements, is A different from I?",No,A is not different from I.,False,Yes
1304,H is different from H.,"Given the previous statements, is P different from H?",No,P is not different from H.,False,No
1428,K is different from K.,"Given the previous statements, is A different from K?",No,A is not different from K.,False,Yes
835,U is different from H.,"Given the previous statements, is H diferent from U?",Yes,H is different from U.,True,Yes
1213,F is different from F.,"Given the previous statements, is B different from F?",No,B is not different from F.,False,Yes
19,A is different from N.,"Given the previous statements, is N diferent from A?",Yes,N is different from A.,True,Yes
752,S is different from Y.,"Given the previous statements, is Y diferent from S?",Yes,Y is different from S.,True,Yes
809,U is different from V.,"Given the previous statements, is V diferent from U?",Yes,V is different from U.,True,Yes
157,D is different from Z.,"Given the previous statements, is Z diferent from D?",Yes,Z is different from D.,True,Yes
900,W is different from V.,"Given the previous statements, is V diferent from W?",Yes,V is different from W.,True,Yes
484,M is different from A.,"Given the previous statements, is A diferent from M?",Yes,A is different from M.,True,Yes
1145,D is different from D.,"Given the previous statements, is U different from D?",No,U is not different from D.,False,Yes
1984,Y is different from Y.,"Given the previous statements, is X different from Y?",No,X is not different from Y.,False,Yes
86,C is different from P.,"Given the previous statements, is P diferent from C?",Yes,P is different from C.,True,Yes
43,B is different from C.,"Given the previous statements, is C diferent from B?",Yes,C is different from B.,True,Yes
1667,Q is different from Q.,"Given the previous statements, is D different from Q?",No,D is not different from Q.,False,Yes
1707,R is different from R.,"Given the previous statements, is A different from R?",No,A is not different from R.,False,Yes
222,F is different from M.,"Given the previous statements, is M diferent from F?",Yes,M is different from F.,True,Yes
65,B is different from Z.,"Given the previous statements, is Z diferent from B?",Yes,Z is different from B.,True,Yes
738,S is different from M.,"Given the previous statements, is M diferent from S?",Yes,M is different from S.,True,Yes
659,Q is different from H.,"Given the previous statements, is H diferent from Q?",Yes,H is different from Q.,True,Yes
1451,L is different from L.,"Given the previous statements, is E different from L?",No,E is not different from L.,False,No
615,P is different from E.,"Given the previous statements, is E diferent from P?",Yes,E is different from P.,True,Yes
616,P is different from H.,"Given the previous statements, is H diferent from P?",Yes,H is different from P.,True,Yes
428,K is different from Y.,"Given the previous statements, is Y diferent from K?",Yes,Y is different from K.,True,Yes
1595,O is different from O.,"Given the previous statements, is G different from O?",No,G is not different from O.,False,Yes
837,U is different from D.,"Given the previous statements, is D diferent from U?",Yes,D is different from U.,True,Yes
1080,B is different from B.,"Given the previous statements, is S different from B?",No,S is not different from B.,False,Yes
677,Q is different from H.,"Given the previous statements, is H diferent from Q?",Yes,H is different from Q.,True,Yes
