ID,triple1,triple2,question,answer,inferred triple,label
1360,D K H.,K has domain Q.,"Given the previous statements, is D a P?",No,D is not a P.,False
1361,D Q P.,Q has domain L.,"Given the previous statements, is D a G?",No,D is not a G.,False
1362,D C Q.,C has domain B.,"Given the previous statements, is D a Y?",No,D is not a Y.,False
1363,D P J.,P has domain W.,"Given the previous statements, is D a F?",No,D is not a F.,False
1364,D U T.,U has domain H.,"Given the previous statements, is D a Y?",No,D is not a Y.,False
1365,D S U.,S has domain E.,"Given the previous statements, is D a L?",No,D is not a L.,False
1366,D M C.,M has domain W.,"Given the previous statements, is D a F?",No,D is not a F.,False
1367,D P O.,P has domain A.,"Given the previous statements, is D a X?",No,D is not a X.,False
1368,D Y O.,Y has domain S.,"Given the previous statements, is D a T?",No,D is not a T.,False
1369,D H S.,H has domain L.,"Given the previous statements, is D a A?",No,D is not a A.,False
1370,D T U.,T has domain R.,"Given the previous statements, is D a L?",No,D is not a L.,False
1371,D W N.,W has domain P.,"Given the previous statements, is D a Y?",No,D is not a Y.,False
1372,D C O.,C has domain X.,"Given the previous statements, is D a N?",No,D is not a N.,False
1373,D B M.,B has domain F.,"Given the previous statements, is D a U?",No,D is not a U.,False
1374,D L B.,L has domain G.,"Given the previous statements, is D a R?",No,D is not a R.,False
1375,D I L.,I has domain A.,"Given the previous statements, is D a V?",No,D is not a V.,False
1376,D A E.,A has domain Y.,"Given the previous statements, is D a M?",No,D is not a M.,False
1377,D G X.,G has domain N.,"Given the previous statements, is D a A?",No,D is not a A.,False
1378,D P O.,P has domain L.,"Given the previous statements, is D a T?",No,D is not a T.,False
1379,D Q U.,Q has domain V.,"Given the previous statements, is D a J?",No,D is not a J.,False
1380,D J E.,J has domain Y.,"Given the previous statements, is D a R?",No,D is not a R.,False
1381,D T W.,T has domain C.,"Given the previous statements, is D a V?",No,D is not a V.,False
1382,D X V.,X has domain P.,"Given the previous statements, is D a Z?",No,D is not a Z.,False
1383,D S W.,S has domain E.,"Given the previous statements, is D a L?",No,D is not a L.,False
1384,D X P.,X has domain Y.,"Given the previous statements, is D a K?",No,D is not a K.,False
1385,D C E.,C has domain M.,"Given the previous statements, is D a U?",No,D is not a U.,False
1386,D V L.,V has domain Q.,"Given the previous statements, is D a F?",No,D is not a F.,False
1387,D G A.,G has domain Y.,"Given the previous statements, is D a O?",No,D is not a O.,False
1388,D I A.,I has domain Y.,"Given the previous statements, is D a T?",No,D is not a T.,False
1389,D Q H.,Q has domain V.,"Given the previous statements, is D a N?",No,D is not a N.,False
1390,D F G.,F has domain C.,"Given the previous statements, is D a U?",No,D is not a U.,False
1391,D M P.,M has domain Y.,"Given the previous statements, is D a V?",No,D is not a V.,False
1392,D P Q.,P has domain I.,"Given the previous statements, is D a H?",No,D is not a H.,False
1393,D P S.,P has domain G.,"Given the previous statements, is D a C?",No,D is not a C.,False
1394,D Z V.,Z has domain C.,"Given the previous statements, is D a N?",No,D is not a N.,False
1395,D G X.,G has domain W.,"Given the previous statements, is D a R?",No,D is not a R.,False
1396,D T W.,T has domain M.,"Given the previous statements, is D a O?",No,D is not a O.,False
1397,D C R.,C has domain F.,"Given the previous statements, is D a E?",No,D is not a E.,False
1398,D V C.,V has domain Q.,"Given the previous statements, is D a L?",No,D is not a L.,False
1399,D E I.,E has domain Q.,"Given the previous statements, is D a F?",No,D is not a F.,False
1400,D W M.,W has domain A.,"Given the previous statements, is D a G?",No,D is not a G.,False
1401,E P K.,P has domain T.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
1402,E O N.,O has domain M.,"Given the previous statements, is E a K?",No,E is not a K.,False
1403,E Z H.,Z has domain X.,"Given the previous statements, is E a K?",No,E is not a K.,False
1404,E B Z.,B has domain X.,"Given the previous statements, is E a U?",No,E is not a U.,False
1405,E Q S.,Q has domain V.,"Given the previous statements, is E a I?",No,E is not a I.,False
1406,E W L.,W has domain H.,"Given the previous statements, is E a T?",No,E is not a T.,False
1407,E F K.,F has domain D.,"Given the previous statements, is E a W?",No,E is not a W.,False
1408,E S W.,S has domain Z.,"Given the previous statements, is E a R?",No,E is not a R.,False
1409,E S M.,S has domain G.,"Given the previous statements, is E a X?",No,E is not a X.,False
1410,E F L.,F has domain V.,"Given the previous statements, is E a J?",No,E is not a J.,False
1411,E K P.,K has domain O.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1412,E Y A.,Y has domain W.,"Given the previous statements, is E a S?",No,E is not a S.,False
1413,E D N.,D has domain F.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1414,E R C.,R has domain I.,"Given the previous statements, is E a O?",No,E is not a O.,False
1415,E Q G.,Q has domain C.,"Given the previous statements, is E a L?",No,E is not a L.,False
1416,E J C.,J has domain Q.,"Given the previous statements, is E a K?",No,E is not a K.,False
1417,E L S.,L has domain H.,"Given the previous statements, is E a F?",No,E is not a F.,False
1418,E C D.,C has domain U.,"Given the previous statements, is E a G?",No,E is not a G.,False
1419,E S O.,S has domain W.,"Given the previous statements, is E a I?",No,E is not a I.,False
1420,E H Q.,H has domain Z.,"Given the previous statements, is E a G?",No,E is not a G.,False
1421,E A W.,A has domain N.,"Given the previous statements, is E a L?",No,E is not a L.,False
1422,E D Y.,D has domain R.,"Given the previous statements, is E a F?",No,E is not a F.,False
1423,E Z V.,Z has domain F.,"Given the previous statements, is E a M?",No,E is not a M.,False
1424,E H D.,H has domain I.,"Given the previous statements, is E a Q?",No,E is not a Q.,False
1425,E T X.,T has domain Z.,"Given the previous statements, is E a U?",No,E is not a U.,False
1426,E Y R.,Y has domain S.,"Given the previous statements, is E a A?",No,E is not a A.,False
1427,E M X.,M has domain L.,"Given the previous statements, is E a A?",No,E is not a A.,False
1428,E G U.,G has domain W.,"Given the previous statements, is E a O?",No,E is not a O.,False
1429,E G N.,G has domain U.,"Given the previous statements, is E a B?",No,E is not a B.,False
1430,E U I.,U has domain T.,"Given the previous statements, is E a H?",No,E is not a H.,False
1431,E I D.,I has domain J.,"Given the previous statements, is E a N?",No,E is not a N.,False
1432,E S J.,S has domain M.,"Given the previous statements, is E a T?",No,E is not a T.,False
1433,E F X.,F has domain C.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
1434,E Q G.,Q has domain I.,"Given the previous statements, is E a C?",No,E is not a C.,False
1435,E R W.,R has domain H.,"Given the previous statements, is E a O?",No,E is not a O.,False
1436,E K M.,K has domain D.,"Given the previous statements, is E a T?",No,E is not a T.,False
1437,E L M.,L has domain D.,"Given the previous statements, is E a N?",No,E is not a N.,False
1438,E T Y.,T has domain I.,"Given the previous statements, is E a H?",No,E is not a H.,False
1439,E N I.,N has domain C.,"Given the previous statements, is E a F?",No,E is not a F.,False
1440,E Y O.,Y has domain P.,"Given the previous statements, is E a H?",No,E is not a H.,False
1441,E G T.,G has domain I.,"Given the previous statements, is E a Q?",No,E is not a Q.,False
1442,E V F.,V has domain S.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
1443,E P F.,P has domain K.,"Given the previous statements, is E a C?",No,E is not a C.,False
1444,E I A.,I has domain B.,"Given the previous statements, is E a H?",No,E is not a H.,False
1445,E L D.,L has domain T.,"Given the previous statements, is E a Q?",No,E is not a Q.,False
1446,E Y I.,Y has domain C.,"Given the previous statements, is E a P?",No,E is not a P.,False
1447,E Q J.,Q has domain C.,"Given the previous statements, is E a S?",No,E is not a S.,False
1448,E M V.,M has domain X.,"Given the previous statements, is E a S?",No,E is not a S.,False
1449,E L N.,L has domain B.,"Given the previous statements, is E a G?",No,E is not a G.,False
1450,E Q M.,Q has domain O.,"Given the previous statements, is E a N?",No,E is not a N.,False
1451,E T Z.,T has domain S.,"Given the previous statements, is E a G?",No,E is not a G.,False
1452,E K Y.,K has domain U.,"Given the previous statements, is E a S?",No,E is not a S.,False
1453,E F R.,F has domain U.,"Given the previous statements, is E a I?",No,E is not a I.,False
1454,E S Q.,S has domain B.,"Given the previous statements, is E a P?",No,E is not a P.,False
1455,E A B.,A has domain Y.,"Given the previous statements, is E a X?",No,E is not a X.,False
1456,E O F.,O has domain C.,"Given the previous statements, is E a J?",No,E is not a J.,False
1457,E J P.,J has domain X.,"Given the previous statements, is E a R?",No,E is not a R.,False
1458,E U L.,U has domain S.,"Given the previous statements, is E a J?",No,E is not a J.,False
1459,E N A.,N has domain S.,"Given the previous statements, is E a G?",No,E is not a G.,False
1460,E V B.,V has domain P.,"Given the previous statements, is E a X?",No,E is not a X.,False
1461,E P W.,P has domain O.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
1462,E R I.,R has domain G.,"Given the previous statements, is E a N?",No,E is not a N.,False
1463,E M P.,M has domain J.,"Given the previous statements, is E a T?",No,E is not a T.,False
1464,E O W.,O has domain X.,"Given the previous statements, is E a V?",No,E is not a V.,False
1465,E D R.,D has domain C.,"Given the previous statements, is E a U?",No,E is not a U.,False
1466,E W R.,W has domain Z.,"Given the previous statements, is E a G?",No,E is not a G.,False
1467,E U L.,U has domain A.,"Given the previous statements, is E a I?",No,E is not a I.,False
1468,E A W.,A has domain Y.,"Given the previous statements, is E a O?",No,E is not a O.,False
1469,E H O.,H has domain C.,"Given the previous statements, is E a B?",No,E is not a B.,False
1470,E F J.,F has domain X.,"Given the previous statements, is E a P?",No,E is not a P.,False
1471,E C R.,C has domain Q.,"Given the previous statements, is E a V?",No,E is not a V.,False
1472,E P T.,P has domain W.,"Given the previous statements, is E a N?",No,E is not a N.,False
1473,E F M.,F has domain C.,"Given the previous statements, is E a X?",No,E is not a X.,False
1474,E A P.,A has domain T.,"Given the previous statements, is E a N?",No,E is not a N.,False
1475,E G P.,G has domain U.,"Given the previous statements, is E a H?",No,E is not a H.,False
1476,E R P.,R has domain T.,"Given the previous statements, is E a X?",No,E is not a X.,False
1477,E Q P.,Q has domain U.,"Given the previous statements, is E a K?",No,E is not a K.,False
1478,E S Y.,S has domain K.,"Given the previous statements, is E a O?",No,E is not a O.,False
1479,E R X.,R has domain I.,"Given the previous statements, is E a F?",No,E is not a F.,False
1480,E Z S.,Z has domain L.,"Given the previous statements, is E a M?",No,E is not a M.,False
1481,E Q G.,Q has domain N.,"Given the previous statements, is E a F?",No,E is not a F.,False
1482,E U S.,U has domain P.,"Given the previous statements, is E a Q?",No,E is not a Q.,False
1483,E Q N.,Q has domain P.,"Given the previous statements, is E a D?",No,E is not a D.,False
1484,E M Y.,M has domain X.,"Given the previous statements, is E a H?",No,E is not a H.,False
1485,E U S.,U has domain R.,"Given the previous statements, is E a D?",No,E is not a D.,False
1486,E J Q.,J has domain W.,"Given the previous statements, is E a C?",No,E is not a C.,False
1487,E G Y.,G has domain I.,"Given the previous statements, is E a L?",No,E is not a L.,False
1488,E K P.,K has domain T.,"Given the previous statements, is E a M?",No,E is not a M.,False
1489,E H K.,H has domain S.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
1490,E M D.,M has domain H.,"Given the previous statements, is E a A?",No,E is not a A.,False
1491,E C L.,C has domain D.,"Given the previous statements, is E a S?",No,E is not a S.,False
1492,E R G.,R has domain S.,"Given the previous statements, is E a N?",No,E is not a N.,False
1493,E W F.,W has domain Z.,"Given the previous statements, is E a B?",No,E is not a B.,False
1494,E T P.,T has domain I.,"Given the previous statements, is E a B?",No,E is not a B.,False
1495,E L Z.,L has domain D.,"Given the previous statements, is E a G?",No,E is not a G.,False
1496,E Q U.,Q has domain O.,"Given the previous statements, is E a S?",No,E is not a S.,False
1497,E A M.,A has domain O.,"Given the previous statements, is E a R?",No,E is not a R.,False
1498,E H N.,H has domain R.,"Given the previous statements, is E a U?",No,E is not a U.,False
1499,E H P.,H has domain U.,"Given the previous statements, is E a S?",No,E is not a S.,False
1500,E R J.,R has domain P.,"Given the previous statements, is E a N?",No,E is not a N.,False
1501,F O P.,O has domain J.,"Given the previous statements, is F a Z?",No,F is not a Z.,False
1502,F K I.,K has domain H.,"Given the previous statements, is F a J?",No,F is not a J.,False
1503,F I G.,I has domain N.,"Given the previous statements, is F a A?",No,F is not a A.,False
1504,F G C.,G has domain A.,"Given the previous statements, is F a H?",No,F is not a H.,False
