ID,triple1,triple2,question,answer,inferred triple,label
1370,D U I.,U has range Y.,"Given the previous statements, is I a F?",No,I is not a F.,False
1371,D Y O.,Y has range H.,"Given the previous statements, is O a U?",No,O is not a U.,False
1372,D B U.,B has range K.,"Given the previous statements, is U a X?",No,U is not a X.,False
1373,D V Y.,V has range I.,"Given the previous statements, is Y a B?",No,Y is not a B.,False
1374,D M V.,M has range B.,"Given the previous statements, is V a S?",No,V is not a S.,False
1375,D F Y.,F has range R.,"Given the previous statements, is Y a E?",No,Y is not a E.,False
1376,D Q P.,Q has range L.,"Given the previous statements, is P a N?",No,P is not a N.,False
1377,D Q I.,Q has range P.,"Given the previous statements, is I a K?",No,I is not a K.,False
1378,D E H.,E has range W.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1379,D K A.,K has range O.,"Given the previous statements, is A a Q?",No,A is not a Q.,False
1380,D U Y.,U has range W.,"Given the previous statements, is Y a R?",No,Y is not a R.,False
1381,D Y O.,Y has range N.,"Given the previous statements, is O a J?",No,O is not a J.,False
1382,D E L.,E has range B.,"Given the previous statements, is L a U?",No,L is not a U.,False
1383,D R U.,R has range W.,"Given the previous statements, is U a T?",No,U is not a T.,False
1384,D E B.,E has range U.,"Given the previous statements, is B a T?",No,B is not a T.,False
1385,D H K.,H has range Q.,"Given the previous statements, is K a O?",No,K is not a O.,False
1386,D J W.,J has range G.,"Given the previous statements, is W a Y?",No,W is not a Y.,False
1387,D G O.,G has range A.,"Given the previous statements, is O a N?",No,O is not a N.,False
1388,D U A.,U has range E.,"Given the previous statements, is A a N?",No,A is not a N.,False
1389,D M X.,M has range L.,"Given the previous statements, is X a Q?",No,X is not a Q.,False
1390,D H K.,H has range G.,"Given the previous statements, is K a E?",No,K is not a E.,False
1391,D M Z.,M has range W.,"Given the previous statements, is Z a Q?",No,Z is not a Q.,False
1392,D G Q.,G has range U.,"Given the previous statements, is Q a O?",No,Q is not a O.,False
1393,D Z H.,Z has range S.,"Given the previous statements, is H a F?",No,H is not a F.,False
1394,D Y I.,Y has range A.,"Given the previous statements, is I a S?",No,I is not a S.,False
1395,D V Q.,V has range R.,"Given the previous statements, is Q a L?",No,Q is not a L.,False
1396,D P N.,P has range M.,"Given the previous statements, is N a H?",No,N is not a H.,False
1397,D W V.,W has range Z.,"Given the previous statements, is V a Q?",No,V is not a Q.,False
1398,D L X.,L has range U.,"Given the previous statements, is X a Z?",No,X is not a Z.,False
1399,D P Q.,P has range J.,"Given the previous statements, is Q a M?",No,Q is not a M.,False
1400,D Y X.,Y has range M.,"Given the previous statements, is X a B?",No,X is not a B.,False
1401,E K I.,K has range F.,"Given the previous statements, is I a C?",No,I is not a C.,False
1402,E V C.,V has range G.,"Given the previous statements, is C a T?",No,C is not a T.,False
1403,E Y I.,Y has range O.,"Given the previous statements, is I a K?",No,I is not a K.,False
1404,E D N.,D has range W.,"Given the previous statements, is N a J?",No,N is not a J.,False
1405,E M N.,M has range W.,"Given the previous statements, is N a S?",No,N is not a S.,False
1406,E K F.,K has range J.,"Given the previous statements, is F a U?",No,F is not a U.,False
1407,E I D.,I has range G.,"Given the previous statements, is D a R?",No,D is not a R.,False
1408,E Z I.,Z has range N.,"Given the previous statements, is I a S?",No,I is not a S.,False
1409,E H P.,H has range Q.,"Given the previous statements, is P a U?",No,P is not a U.,False
1410,E X R.,X has range P.,"Given the previous statements, is R a W?",No,R is not a W.,False
1411,E U V.,U has range R.,"Given the previous statements, is V a D?",No,V is not a D.,False
1412,E I B.,I has range S.,"Given the previous statements, is B a J?",No,B is not a J.,False
1413,E T K.,T has range J.,"Given the previous statements, is K a A?",No,K is not a A.,False
1414,E F I.,F has range H.,"Given the previous statements, is I a A?",No,I is not a A.,False
1415,E L P.,L has range Q.,"Given the previous statements, is P a U?",No,P is not a U.,False
1416,E K Z.,K has range G.,"Given the previous statements, is Z a H?",No,Z is not a H.,False
1417,E I M.,I has range C.,"Given the previous statements, is M a N?",No,M is not a N.,False
1418,E V Z.,V has range W.,"Given the previous statements, is Z a T?",No,Z is not a T.,False
1419,E A P.,A has range K.,"Given the previous statements, is P a R?",No,P is not a R.,False
1420,E A S.,A has range U.,"Given the previous statements, is S a G?",No,S is not a G.,False
1421,E F X.,F has range C.,"Given the previous statements, is X a K?",No,X is not a K.,False
1422,E V F.,V has range N.,"Given the previous statements, is F a Y?",No,F is not a Y.,False
1423,E T J.,T has range Q.,"Given the previous statements, is J a X?",No,J is not a X.,False
1424,E J R.,J has range Q.,"Given the previous statements, is R a F?",No,R is not a F.,False
1425,E Y O.,Y has range X.,"Given the previous statements, is O a W?",No,O is not a W.,False
1426,E T H.,T has range V.,"Given the previous statements, is H a X?",No,H is not a X.,False
1427,E M D.,M has range W.,"Given the previous statements, is D a L?",No,D is not a L.,False
1428,E S O.,S has range N.,"Given the previous statements, is O a L?",No,O is not a L.,False
1429,E N V.,N has range F.,"Given the previous statements, is V a Z?",No,V is not a Z.,False
1430,E I Z.,I has range C.,"Given the previous statements, is Z a Q?",No,Z is not a Q.,False
1431,E Z J.,Z has range D.,"Given the previous statements, is J a G?",No,J is not a G.,False
1432,E X G.,X has range W.,"Given the previous statements, is G a O?",No,G is not a O.,False
1433,E Y P.,Y has range H.,"Given the previous statements, is P a V?",No,P is not a V.,False
1434,E W G.,W has range P.,"Given the previous statements, is G a M?",No,G is not a M.,False
1435,E Z G.,Z has range V.,"Given the previous statements, is G a O?",No,G is not a O.,False
1436,E B O.,B has range H.,"Given the previous statements, is O a R?",No,O is not a R.,False
1437,E I N.,I has range O.,"Given the previous statements, is N a V?",No,N is not a V.,False
1438,E S K.,S has range B.,"Given the previous statements, is K a U?",No,K is not a U.,False
1439,E T V.,T has range A.,"Given the previous statements, is V a P?",No,V is not a P.,False
1440,E P Z.,P has range V.,"Given the previous statements, is Z a W?",No,Z is not a W.,False
1441,E I C.,I has range F.,"Given the previous statements, is C a U?",No,C is not a U.,False
1442,E Q V.,Q has range Y.,"Given the previous statements, is V a L?",No,V is not a L.,False
1443,E D O.,D has range V.,"Given the previous statements, is O a M?",No,O is not a M.,False
1444,E L O.,L has range T.,"Given the previous statements, is O a K?",No,O is not a K.,False
1445,E V M.,V has range R.,"Given the previous statements, is M a T?",No,M is not a T.,False
1446,E C O.,C has range P.,"Given the previous statements, is O a T?",No,O is not a T.,False
1447,E C M.,C has range O.,"Given the previous statements, is M a A?",No,M is not a A.,False
1448,E B J.,B has range N.,"Given the previous statements, is J a K?",No,J is not a K.,False
1449,E J G.,J has range L.,"Given the previous statements, is G a W?",No,G is not a W.,False
1450,E N V.,N has range I.,"Given the previous statements, is V a Y?",No,V is not a Y.,False
1451,E D J.,D has range U.,"Given the previous statements, is J a K?",No,J is not a K.,False
1452,E P M.,P has range D.,"Given the previous statements, is M a I?",No,M is not a I.,False
1453,E J D.,J has range F.,"Given the previous statements, is D a Z?",No,D is not a Z.,False
1454,E T L.,T has range W.,"Given the previous statements, is L a R?",No,L is not a R.,False
1455,E S H.,S has range R.,"Given the previous statements, is H a P?",No,H is not a P.,False
1456,E C U.,C has range K.,"Given the previous statements, is U a M?",No,U is not a M.,False
1457,E I U.,I has range L.,"Given the previous statements, is U a N?",No,U is not a N.,False
1458,E I M.,I has range B.,"Given the previous statements, is M a S?",No,M is not a S.,False
1459,E H O.,H has range K.,"Given the previous statements, is O a Q?",No,O is not a Q.,False
1460,E A V.,A has range R.,"Given the previous statements, is V a K?",No,V is not a K.,False
1461,E Y V.,Y has range F.,"Given the previous statements, is V a D?",No,V is not a D.,False
1462,E Q V.,Q has range G.,"Given the previous statements, is V a S?",No,V is not a S.,False
1463,E Y O.,Y has range K.,"Given the previous statements, is O a X?",No,O is not a X.,False
1464,E H A.,H has range K.,"Given the previous statements, is A a S?",No,A is not a S.,False
1465,E T P.,T has range M.,"Given the previous statements, is P a X?",No,P is not a X.,False
1466,E X G.,X has range H.,"Given the previous statements, is G a V?",No,G is not a V.,False
1467,E X V.,X has range K.,"Given the previous statements, is V a B?",No,V is not a B.,False
1468,E Z F.,Z has range X.,"Given the previous statements, is F a I?",No,F is not a I.,False
1469,E N Y.,N has range G.,"Given the previous statements, is Y a D?",No,Y is not a D.,False
1470,E N A.,N has range Y.,"Given the previous statements, is A a K?",No,A is not a K.,False
1471,E W D.,W has range P.,"Given the previous statements, is D a L?",No,D is not a L.,False
1472,E R J.,R has range S.,"Given the previous statements, is J a F?",No,J is not a F.,False
1473,E S K.,S has range O.,"Given the previous statements, is K a F?",No,K is not a F.,False
1474,E P F.,P has range U.,"Given the previous statements, is F a A?",No,F is not a A.,False
1475,E O C.,O has range R.,"Given the previous statements, is C a I?",No,C is not a I.,False
1476,E F C.,F has range H.,"Given the previous statements, is C a R?",No,C is not a R.,False
1477,E R U.,R has range C.,"Given the previous statements, is U a H?",No,U is not a H.,False
1478,E A X.,A has range F.,"Given the previous statements, is X a Z?",No,X is not a Z.,False
1479,E T Z.,T has range I.,"Given the previous statements, is Z a X?",No,Z is not a X.,False
1480,E B K.,B has range J.,"Given the previous statements, is K a L?",No,K is not a L.,False
1481,E T K.,T has range W.,"Given the previous statements, is K a P?",No,K is not a P.,False
1482,E F V.,F has range T.,"Given the previous statements, is V a I?",No,V is not a I.,False
1483,E W Z.,W has range A.,"Given the previous statements, is Z a R?",No,Z is not a R.,False
1484,E R G.,R has range X.,"Given the previous statements, is G a S?",No,G is not a S.,False
1485,E B G.,B has range J.,"Given the previous statements, is G a N?",No,G is not a N.,False
1486,E D W.,D has range Q.,"Given the previous statements, is W a V?",No,W is not a V.,False
1487,E L T.,L has range A.,"Given the previous statements, is T a U?",No,T is not a U.,False
1488,E J G.,J has range L.,"Given the previous statements, is G a A?",No,G is not a A.,False
1489,E A M.,A has range I.,"Given the previous statements, is M a K?",No,M is not a K.,False
1490,E R G.,R has range K.,"Given the previous statements, is G a U?",No,G is not a U.,False
1491,E O R.,O has range F.,"Given the previous statements, is R a I?",No,R is not a I.,False
1492,E B Q.,B has range C.,"Given the previous statements, is Q a X?",No,Q is not a X.,False
1493,E F H.,F has range A.,"Given the previous statements, is H a X?",No,H is not a X.,False
1494,E J Q.,J has range N.,"Given the previous statements, is Q a O?",No,Q is not a O.,False
1495,E U W.,U has range O.,"Given the previous statements, is W a F?",No,W is not a F.,False
1496,E H A.,H has range Y.,"Given the previous statements, is A a V?",No,A is not a V.,False
1497,E K Z.,K has range J.,"Given the previous statements, is Z a W?",No,Z is not a W.,False
1498,E S K.,S has range O.,"Given the previous statements, is K a X?",No,K is not a X.,False
1499,E L I.,L has range V.,"Given the previous statements, is I a J?",No,I is not a J.,False
1500,E M V.,M has range U.,"Given the previous statements, is V a O?",No,V is not a O.,False
1501,F O K.,O has range X.,"Given the previous statements, is K a G?",No,K is not a G.,False
1502,F Z T.,Z has range G.,"Given the previous statements, is T a X?",No,T is not a X.,False
1503,F T Q.,T has range P.,"Given the previous statements, is Q a M?",No,Q is not a M.,False
1504,F I O.,I has range V.,"Given the previous statements, is O a T?",No,O is not a T.,False
1505,F Z Y.,Z has range R.,"Given the previous statements, is Y a M?",No,Y is not a M.,False
1506,F Y Z.,Y has range A.,"Given the previous statements, is Z a K?",No,Z is not a K.,False
1507,F X U.,X has range A.,"Given the previous statements, is U a J?",No,U is not a J.,False
1508,F V B.,V has range S.,"Given the previous statements, is B a M?",No,B is not a M.,False
1509,F J Z.,J has range E.,"Given the previous statements, is Z a K?",No,Z is not a K.,False
1510,F J C.,J has range L.,"Given the previous statements, is C a T?",No,C is not a T.,False
1511,F Q L.,Q has range J.,"Given the previous statements, is L a Y?",No,L is not a Y.,False
1512,F N I.,N has range R.,"Given the previous statements, is I a K?",No,I is not a K.,False
