ID,triple1,triple2,question,answer,inferred triple,label
1284,C S U.,S is a subproperty of M.,"Given the previous statements, does C have a relation with U through Y?",No,C does not have relation with U through Y.,False
1285,C F D.,F is a subproperty of Z.,"Given the previous statements, does C have a relation with D through U?",No,C does not have relation with D through U.,False
1286,C T Z.,T is a subproperty of V.,"Given the previous statements, does C have a relation with Z through Y?",No,C does not have relation with Z through Y.,False
1287,C M X.,M is a subproperty of W.,"Given the previous statements, does C have a relation with X through G?",No,C does not have relation with X through G.,False
1288,C I K.,I is a subproperty of D.,"Given the previous statements, does C have a relation with K through R?",No,C does not have relation with K through R.,False
1289,C F Y.,F is a subproperty of Z.,"Given the previous statements, does C have a relation with Y through E?",No,C does not have relation with Y through E.,False
1290,C J P.,J is a subproperty of Y.,"Given the previous statements, does C have a relation with P through V?",No,C does not have relation with P through V.,False
1291,C V J.,V is a subproperty of K.,"Given the previous statements, does C have a relation with J through N?",No,C does not have relation with J through N.,False
1292,C I K.,I is a subproperty of A.,"Given the previous statements, does C have a relation with K through Y?",No,C does not have relation with K through Y.,False
1293,C K D.,K is a subproperty of R.,"Given the previous statements, does C have a relation with D through E?",No,C does not have relation with D through E.,False
1294,C B R.,B is a subproperty of X.,"Given the previous statements, does C have a relation with R through N?",No,C does not have relation with R through N.,False
1295,C U P.,U is a subproperty of R.,"Given the previous statements, does C have a relation with P through Y?",No,C does not have relation with P through Y.,False
1296,C Y M.,Y is a subproperty of U.,"Given the previous statements, does C have a relation with M through N?",No,C does not have relation with M through N.,False
1297,C V R.,V is a subproperty of Y.,"Given the previous statements, does C have a relation with R through J?",No,C does not have relation with R through J.,False
1298,C L P.,L is a subproperty of S.,"Given the previous statements, does C have a relation with P through B?",No,C does not have relation with P through B.,False
1299,C F K.,F is a subproperty of E.,"Given the previous statements, does C have a relation with K through P?",No,C does not have relation with K through P.,False
1300,C R G.,R is a subproperty of M.,"Given the previous statements, does C have a relation with G through H?",No,C does not have relation with G through H.,False
1301,D P H.,P is a subproperty of X.,"Given the previous statements, does D have a relation with H through F?",No,D does not have relation with H through F.,False
1302,D N W.,N is a subproperty of B.,"Given the previous statements, does D have a relation with W through F?",No,D does not have relation with W through F.,False
1303,D H T.,H is a subproperty of I.,"Given the previous statements, does D have a relation with T through N?",No,D does not have relation with T through N.,False
1304,D S Q.,S is a subproperty of R.,"Given the previous statements, does D have a relation with Q through U?",No,D does not have relation with Q through U.,False
1305,D O S.,O is a subproperty of T.,"Given the previous statements, does D have a relation with S through L?",No,D does not have relation with S through L.,False
1306,D K Z.,K is a subproperty of M.,"Given the previous statements, does D have a relation with Z through G?",No,D does not have relation with Z through G.,False
1307,D V G.,V is a subproperty of E.,"Given the previous statements, does D have a relation with G through I?",No,D does not have relation with G through I.,False
1308,D R Y.,R is a subproperty of K.,"Given the previous statements, does D have a relation with Y through I?",No,D does not have relation with Y through I.,False
1309,D I K.,I is a subproperty of C.,"Given the previous statements, does D have a relation with K through Z?",No,D does not have relation with K through Z.,False
1310,D J F.,J is a subproperty of I.,"Given the previous statements, does D have a relation with F through E?",No,D does not have relation with F through E.,False
1311,D L I.,L is a subproperty of M.,"Given the previous statements, does D have a relation with I through O?",No,D does not have relation with I through O.,False
1312,D P A.,P is a subproperty of O.,"Given the previous statements, does D have a relation with A through X?",No,D does not have relation with A through X.,False
1313,D V P.,V is a subproperty of T.,"Given the previous statements, does D have a relation with P through C?",No,D does not have relation with P through C.,False
1314,D Z X.,Z is a subproperty of Y.,"Given the previous statements, does D have a relation with X through Q?",No,D does not have relation with X through Q.,False
1315,D X T.,X is a subproperty of O.,"Given the previous statements, does D have a relation with T through J?",No,D does not have relation with T through J.,False
